record_id,등록번호,발명의 명칭,출원인,출원인_norm,출원인_그룹,출원인_국적1,출원일,WIPS패밀리 ID,Current CPC Main,relevance_score,candidate_type,label_v1,gold_v1_1,adjust
18/378548,12403616,Suction-based end effector with mixed cup sizes,"Dexterity, Inc.",DEXTERITY,DEXTERITY,US,2023-10-10,105247758,B25J-0015/0052,0.1,easy_negative,GRAY,False,
18/019015,12318945,Robot system and method for predicting life of regenerative resistor,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2021-07-28,105840827,B25J-0009/1674,0.1,easy_negative,GRAY,False,
17/986327,12415278,Robotic tool reconfiguration system,GM GLOBAL TECHNOLOGY OPERATIONS LLC,GM GLOBAL TECHNOLOGY OPERATIONS,GM,US,2022-11-14,105292282,B25J-0009/1697,0.1,easy_negative,GRAY,False,
16/900348,11524410,Robotic alignment method for workpiece measuring systems,"HEXAGON METROLOGY, INC.",HEXAGON METROLOGY,HEXAGON METROLOGY,US,2020-06-12,105381474,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/897316,12358149,Automatic removal system for reservoir cap,Hyundai Motor Company | Kia Corporation,HYUNDAI MOTOR,HYUNDAI MOTOR GROUP,KR,2022-08-29,105369372,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/517965,11904465,Spherical coordinate orientating mechanism,Wen-Der Trui,WEN-DER TRUI,WEN-DER TRUI,TW,2021-11-03,105403574,B25J-0009/045,0.1,easy_negative,GRAY,False,
18/003909,12415282,Bathing robot device,Young Ji Ko | Jung Soo Ko | Dae Yong Ko,YOUNG JI KO,YOUNG JI KO,KR,2021-06-29,105292286,B25J-0011/0085,0.1,easy_negative,GRAY,False,
18/077003,12409546,Mobile robot apparatus,"SAMSUNG ELECTRONICS CO., LTD.",SAMSUNG ELECTRONICS,SAMSUNG,KR,2022-12-07,105839918,B25J-0005/007,0.1,easy_negative,GRAY,False,
16/095185,11097423,Method for controlling a robot manipulator for screwing in a screw,FRANKA EMIKA GMBH,FRANKA EMIKA,FRANKA,DE,2017-04-24,104320619,B25J-0009/1669,0.1,easy_negative,GRAY,False,
16/606989,11247339,Device and method for plugging an expansion board into a plug-in coupling,FRANKA EMIKA GMBH,FRANKA EMIKA,FRANKA,DE,2018-04-18,104325976,B25J-0009/1679,0.1,easy_negative,GRAY,False,
18/214370,12420403,Backstop to facilitate container engagement by robotic manipulator,"Amazon Technologies, Inc.",AMAZON TECHNOLOGIES,AMAZON,US,2023-06-26,105843659,B25J-0009/0096,0.1,easy_negative,GRAY,False,
18/386413,12420426,Active hostile threat communication device,Dimitri Duknic,DIMITRI DUKNIC,DIMITRI DUKNIC,CA,2023-11-02,105843682,B25J-0011/002,0.1,easy_negative,GRAY,False,
16/771862,11607811,"Information providing device, information providing method and program",FUJI CORPORATION,FUJI,FUJI,JP,2017-12-28,106002674,B25J-0009/1671,0.1,easy_negative,GRAY,False,
17/996078,12420425,"Control device and control method of robot, robot system, and device and method of generating operation program of robot",FANUC CORPORATION,FANUC,FANUC,JP,2021-04-09,105843681,B25J-0009/1697,0.1,easy_negative,GRAY,False,
18/091721,12054303,"Sticker affixing system, method to be executed by sticker affixing system, and non-transitory computer-readable medium storing program to be executed by sticker affixing system",OMRON CORPORATION,OMRON,OMRON,JP,2022-12-30,105913525,B25J-0009/1633,0.1,easy_negative,GRAY,False,
19/181861,12420418,Posture optimization and following control method and system for robot used in freeform surface repair,"Shandong Tianfeng Zhiyuan Intelligent Technology Co., Ltd.",SHANDONG TIANFENG ZHIYUAN INTELLIGENT TECHNOLOGY,SHANDONG TIANFENG ZHIYUAN INTELLIGENT TECHNOLOGY,CN,2025-04-17,105843674,B25J-0009/1664,0.1,easy_negative,GRAY,False,
18/380143,12318922,Magnetic lock with throwable robot,"ReconRobotics, Inc.",RECONROBOTICS,RECONROBOTICS,US,2023-10-13,106007708,B25J-0019/027,0.1,easy_negative,GRAY,False,
17/780704,12427678,"Holding device, control method, control device, and robot system",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2020-11-27,106016482,B25J-0015/0616,0.1,easy_negative,GRAY,False,
17/972550,12427668,Method and system for health monitoring of collaborative robot,AJOU UNIVERSITY INDUSTRY-ACADEMIC COOPERATION | AJOU UNIVERSITY INDUSTRY-ACADEMIC COOPERATION FOUNDATION,AJOU UNIVERSITY INDUSTRY-ACADEMIC COOPERATION,AJOU UNIVERSITY INDUSTRY-ACADEMIC COOPERATION,KR,2022-10-24,106016472,B25J-0009/1674,0.1,easy_negative,GRAY,False,
18/509662,12263588,Continuum arm robot joint,ROLLS-ROYCE plc,ROLLS-ROYCE,ROLLS-ROYCE,GB,2023-11-15,105913874,B25J-0009/06,0.1,easy_negative,GRAY,False,
17/995313,12427674,Task-oriented 3D reconstruction for autonomous robotic operations,"AVIATRIX SYSTEMS, INC. | SIEMENS AKTIENGESELLSCHAFT",AVIATRIX SYSTEMS,AVIATRIX SYSTEMS,US,2020-04-06,106016478,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/448680,12420411,Device for the automated establishment of a plug-in connection,LIEBHERR-VERZAHNTECHNIK GMBH,LIEBHERR-VERZAHNTECHNIK,LIEBHERR-VERZAHNTECHNIK,DE,2021-09-23,105843667,B25J-0009/0087,0.1,easy_negative,GRAY,False,
17/716433,11571812,Robot with linear 7th axis,"DEXTERITY, INC.",DEXTERITY,DEXTERITY,US,2022-04-08,106094824,B25J-0009/1661,0.1,easy_negative,GRAY,False,
17/380000,12420408,Human machine interface recipe building system for a robotic manufacturing system,"BRIGHT MACHINES, INC.",BRIGHT MACHINES,BRIGHT MACHINES,US,2021-07-19,106173478,B25J-0009/1656,0.1,easy_negative,GRAY,False,
17/455676,11872704,Dynamic motion planning system,FANUC CORPORATION,FANUC,FANUC,JP,2021-11-19,106095951,B25J-0009/1666,0.1,easy_negative,GRAY,False,
18/015663,12434387,"Part holding jig, robot system, and part mounting method",FANUC CORPORATION,FANUC,FANUC,JP,2021-07-21,106181862,B25J-0009/0084,0.1,easy_negative,GRAY,False,
18/133426,12434377,Lifting mechanism and robot employing mechanism,"Futaijing Precision Electronics (Yantai) Co., Ltd. | HON HAI PRECISION INDUSTRY CO., LTD.",FUTAIJING PRECISION ELECTRONICS (YANTAI),FUTAIJING PRECISION ELECTRONICS (YANTAI),CN,2023-04-11,106181852,B25J-0009/0009,0.1,easy_negative,GRAY,False,
17/822385,12427667,"Robot system, method for controlling robot system, method for manufacturing article using robot system, system, method for controlling system, and recording medium",Canon Kabushiki Kaisha,CANON,CANON,JP,2022-08-25,106016471,B25J-0009/1674,0.1,easy_negative,GRAY,False,
18/553734,12434391,Production system,FANUC CORPORATION,FANUC,FANUC,JP,2021-06-08,106181866,B25J-0013/088,0.1,easy_negative,GRAY,False,
18/333544,12440969,"Elevation change detection system, robot including same, and associated method","Ford Global Technologies, LLC",FORD GLOBAL TECHNOLOGIES,FORD GLOBAL TECHNOLOGIES,US,2023-06-13,106351152,B25J-0009/161,0.1,easy_negative,GRAY,False,
18/682043,12440972,Method for providing information for a robot device and an electronic computing device,Bayerische Motoren Werke Aktiengesellschaft,BAYERISCHE MOTOREN WERKE,BAYERISCHE MOTOREN WERKE,DE,2022-08-25,106351155,B25J-0009/163,0.1,easy_negative,GRAY,False,
15/652805,10596713,Actuated sensor module and method for in situ gap inspection robots,General Electric Company,GENERAL ELECTRIC,GENERAL ELECTRIC,US,2017-07-18,106417226,B25J-0019/023,0.1,easy_negative,GRAY,False,
17/761213,12162171,"Robot control system, robot control method, and program",JOHNAN CORPORATION,JOHNAN,JOHNAN,JP,2020-09-29,106362207,B25J-0009/1697,0.1,easy_negative,E_auto,False,
16/612955,11511435,"Robot-conveyor calibration method, robot system and control system",ABB Schweiz AG,ABB SCHWEIZ,ABB,CH,2017-05-22,106417060,B25J-0009/1692,0.1,easy_negative,E_auto,False,
17/924715,12350838,Input shaping control of a robot arm in different reference spaces,UNIVERSAL ROBOTS A/S,UNIVERSAL ROBOTS A/S,UNIVERSAL ROBOTS A/S,DK,2021-05-14,106324392,B25J-0009/1641,0.1,easy_negative,GRAY,False,
17/521137,12440994,Autonomous robotic pack planning systems and methods for item stability and integrity,"Amazon Technologies, Inc.",AMAZON TECHNOLOGIES,AMAZON,US,2021-11-08,106351177,B25J-0009/1687,0.1,easy_negative,GRAY,False,
18/012961,12434385,Multi-thread controller for parallel robot,"CHENXING (TIANJIN) AUTOMATION EQUIPMENT CO., LTD.",CHENXING (TIANJIN) AUTOMATION EQUIPMENT,CHENXING (TIANJIN) AUTOMATION EQUIPMENT,CN,2022-04-12,106181860,B25J-0009/1615,0.1,easy_negative,GRAY,False,
17/776419,12440968,Control and monitoring of a machine arrangement,KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,2020-10-29,106351151,B25J-0009/161,0.1,easy_negative,GRAY,False,
16/734024,11498214,"Teaching device, teaching method, and robot system",Canon Kabushiki Kaisha,CANON,CANON,JP,2020-01-03,106496247,B25J-0009/1671,0.1,easy_negative,GRAY,False,
17/998146,12447616,Program generation device and program generation method generating a route program for that returns tip of robot from end point by a prescribed distance,FANUC CORPORATION | ZTE CORPORATION,FANUC,FANUC,JP,2021-05-06,106524746,B25J-0009/1664,0.1,easy_negative,GRAY,False,
16/786838,11312017,Robotic control for tool sharpening,"OMNISHARP, LLC",OMNISHARP,OMNISHARP,US,2020-02-10,106686263,B25J-0009/1679,0.1,easy_negative,GRAY,False,
18/629806,12053881,Multi-layer operating system and method for mobile robots,RAINBOW DYNAMICS LLC,RAINBOW DYNAMICS,RAINBOW DYNAMICS,US,2024-04-08,106499820,B25J-0005/007,0.1,easy_negative,E_auto,False,
17/656304,12220820,"Robot slider position setting device, robot slider position setting method, and robot slider position setting program","Kobe Steel, Ltd.",KOBE STEEL,KOBE STEEL,JP,2022-03-24,106536598,B25J-0009/1664,0.1,easy_negative,GRAY,False,
18/003247,12447629,"Traction robot, conveying system and method for controlling traction robot","JINGDONG TECHNOLOGY INFORMATION TECHNOLOGY CO., LTD.",JINGDONG TECHNOLOGY INFORMATION TECHNOLOGY,JINGDONG TECHNOLOGY INFORMATION TECHNOLOGY,CN,2021-06-18,106524759,B25J-0015/0023,0.1,easy_negative,GRAY,False,
17/704071,12157236,"Control method for robot system, robot system, and storage medium",SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,2022-03-25,106536366,B25J-0009/1687,0.1,easy_negative,GRAY,False,
18/126362,12454052,Systems and hybrid position force control processes of an industrial robot,STAUBLI FAVERGES,STAUBLI FAVERGES,STAUBLI FAVERGES,FR,2023-03-24,106706878,B25J-0009/1633,0.1,easy_negative,GRAY,False,
16/692932,11224972,State machine for dynamic path planning,FANUC CORPORATION,FANUC,FANUC,JP,2019-11-22,106535084,B25J-0009/1666,0.1,easy_negative,GRAY,False,
17/830988,12330300,Tendon transmission system with compound tendon sheath and tendon sheath constraint elements,NEUROCEAN TECHNOLOGIES INC.,NEUROCEAN TECHNOLOGIES,NEUROCEAN TECHNOLOGIES,CN,2022-06-02,106456020,B25J-0009/104,0.1,easy_negative,GRAY,False,
17/318435,11931898,Arm and body coordination,"BOSTON DYNAMICS, INC.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,2021-05-12,106680757,B25J-0009/162,0.1,easy_negative,GRAY,False,
16/852801,11383385,Mobile robot and method for operating the same,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2020-04-20,106615679,B25J-0009/1697,0.1,easy_negative,GRAY,False,
18/395944,12370677,Aerial robotic systems,"Altec Industries, Inc.",ALTEC INDUSTRIES,ALTEC INDUSTRIES,US,2023-12-26,106499823,B25J-0009/162,0.1,easy_negative,GRAY,False,
16/839807,11701777,Adaptive grasp planning for bin picking,FANUC CORPORATION,FANUC,FANUC,JP,2020-04-03,106631044,B25J-0009/1666,0.1,easy_negative,GRAY,False,
17/581095,12440988,Systems and methods for manipulating control panels using robotic arms based on control system data analytics,Aquila Engineering LLC,AQUILA ENGINEERING,AQUILA ENGINEERING,US,2022-01-21,106685076,B25J-0009/1674,0.1,easy_negative,GRAY,False,
18/023522,12350839,"Robot system, method, and computer program for performing scraping process",FANUC CORPORATION,FANUC,FANUC,JP,2021-09-01,106786602,B25J-0009/1664,0.1,easy_negative,GRAY,False,
17/216738,11931905,Failure prediction method and failure prediction apparatus,SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,2021-03-30,106755415,B25J-0009/1674,0.1,easy_negative,GRAY,False,
17/902587,12447631,Automated robotic tool selection,Osaro,OSARO,OSARO,US,2022-09-02,106863526,B25J-0015/04,0.1,easy_negative,GRAY,False,
18/863780,12343879,Safety functions in an industrial robot,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2022-05-13,106791914,B25J-0009/1674,0.1,easy_negative,GRAY,False,
18/248111,12145260,Robot maintenance fixture,FANUC CORPORATION,FANUC,FANUC,JP,2021-10-12,106787468,B25J-0019/0066,0.1,easy_negative,GRAY,False,
17/380132,12450534,Heterogeneous graph attention networks for scalable multi-robot scheduling,GEORGIA TECH RESEARCH CORPORATION,GEORGIA TECH RESEARCH,GEORGIA TECH RESEARCH,US,2021-07-20,106863832,B25J-0009/1682,0.1,easy_negative,GRAY,False,
17/730421,12459122,"Area setting device, rack, control system, area setting method, and non-transitory computer readable medium storing program",OMRON CORPORATION,OMRON,OMRON,JP,2022-04-27,106874128,B25J-0009/1676,0.1,easy_negative,GRAY,False,
18/138853,12459118,Method of coordinating motion of a robot and vehicle in an independent cart system,"Rockwell Automation Technologies, Inc. | Rockwell Automation Technolgies, Inc.",ROCKWELL AUTOMATION TECHNOLOGIES,ROCKWELL AUTOMATION TECHNOLOGIES,US,2023-04-25,106874124,B25J-0009/1664,0.1,easy_negative,GRAY,False,
17/996352,12459119,"Method of controlling industrial robot, control system and robot system",ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2020-04-22,106874125,B25J-0009/1666,0.1,easy_negative,GRAY,False,
18/884277,12415266,"Articulated robot, method for controlling articulated robot, robot system, and method for manufacturing object","LAUREL PRECISION CO., LTD | LAUREL PRECISION MACHINES CO., LTD.",LAUREL PRECISION,LAUREL PRECISION,JP,2024-09-13,107049904,B25J-0009/041,0.1,easy_negative,GRAY,False,
18/550391,12459131,Picking system,MITSUBISHI ELECTRIC CORPORATION,MITSUBISHI ELECTRIC,MITSUBISHI ELECTRIC,JP,2022-03-31,106874137,B25J-0009/1697,0.1,easy_negative,GRAY,False,
18/321261,12454064,Robot and controlling method thereof,"Samsung Electronics Co., Ltd.",SAMSUNG ELECTRONICS,SAMSUNG,KR,2023-05-22,107056489,B25J-0011/0005,0.1,easy_negative,GRAY,False,
17/824969,12358128,Modular robot control architecture,"Rivian IP Holdings, LLC",RIVIAN IP,RIVIAN IP,US,2022-05-26,107059274,B25J-0009/1602,0.1,easy_negative,GRAY,False,
16/030340,11338449,Methods and systems for electroadhesion-based manipulation in manufacturing,"GRABIT, INC.",GRABIT,GRABIT,US,2018-07-09,107221723,B25J-0015/0085,0.1,easy_negative,GRAY,False,
19/020332,12466079,System and method for optimizing slide pick basket operations,"PRAMANA, INC.",PRAMANA,PRAMANA,US,2025-01-14,107071261,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/588805,11964379,Asymmetric dual end effector robot arm,Persimmon Technologies Corporation,PERSIMMON TECHNOLOGIES,PERSIMMON TECHNOLOGIES,US,2022-01-31,107054293,B25J-0011/0095,0.1,easy_negative,GRAY,False,
14/701152,9802311,"Display control device, display control method, computer program product, and communication system",SONY CORPORATION,SONY,SONY,JP,2015-04-30,107230418,B25J-0009/16,0.1,easy_negative,GRAY,False,
17/032011,11123870,Robotic transport system and method therefor,"HIGHRES BIOSOLUTIONS, INC",HIGHRES BIOSOLUTIONS,HIGHRES BIOSOLUTIONS,US,2020-09-25,107141988,B25J-0005/007,0.1,easy_negative,GRAY,False,
17/891849,12466067,Multi-mode robot programming,INTRINSIC INNOVATION LLC,INTRINSIC INNOVATION,ALPHABET,US,2022-08-19,107071250,B25J-0009/1671,0.1,easy_negative,GRAY,False,
16/999339,11673265,Motion planning for robots to optimize velocity while maintaining limits on acceleration and jerk,"REALTIME ROBOTICS, INC.",REALTIME ROBOTICS,REALTIME ROBOTICS,US,2020-08-21,107217159,B25J-0009/1651,0.1,easy_negative,GRAY,False,
14/635437,9707685,Container-carrying device using robot hand,FANUC CORPORATION,FANUC,FANUC,JP,2015-03-02,107291133,B25J-0015/0014,0.1,easy_negative,GRAY,False,
17/038444,11571808,Rotary axis module and robot,FANUC CORPORATION,FANUC,FANUC,JP,2020-09-30,107294576,B25J-0009/126,0.1,easy_negative,GRAY,False,
15/739330,10343287,Robot voice direction-seeking turning system and method,"YUTOU TECHNOLOGY (HANGZHOU) CO., LTD.",YUTOU TECHNOLOGY (HANGZHOU),YUTOU TECHNOLOGY (HANGZHOU),CN,2016-06-14,107373353,B25J-0013/003,0.1,easy_negative,GRAY,False,
15/233440,10112301,Automatic calibration method for robot systems using a vision sensor,TE CONNECTIVITY CORPORATION | TYCO ELECTRONICS (SHANGHAI) CO. LTD.,TE CONNECTIVITY,TE CONNECTIVITY,US,2016-08-10,107371961,B25J-0009/1692,0.1,easy_negative,GRAY,False,
16/628491,11247336,Point stabilization control method and apparatus for a mobile robot,"BOZHON PRECISION INDUSTRY TECHNOLOGY CO., LTD. | SUZHOU BOZHON ROBOT CO., LTD.",BOZHON PRECISION INDUSTRY TECHNOLOGY,BOZHON PRECISION INDUSTRY TECHNOLOGY,CN,2018-11-14,107375420,B25J-0009/1664,0.1,easy_negative,GRAY,False,
15/326625,10421186,Method and apparatus for working-place backflow of robots,"HANGZHOU YAMEILIJIA TECHNOLOGY CO., LTD.",HANGZHOU YAMEILIJIA TECHNOLOGY,HANGZHOU YAMEILIJIA TECHNOLOGY,CN,2016-08-03,107358946,B25J-0009/1664,0.1,easy_negative,E_auto,False,
14/616339,9457482,Protective casing of robot grippers,GIMATIC S.P.A.,GIMATIC,GIMATIC,IT,2015-02-06,107291134,B25J-0019/0083,0.1,easy_negative,GRAY,False,
17/998297,12472625,Policy-restricted execution of a robot program with movement instructions,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2021-05-12,107281187,B25J-0009/1664,0.1,easy_negative,GRAY,False,
17/014050,11872695,"Gas spring maintenance management apparatus, robot system, and gas spring maintenance management method",FANUC CORPORATION,FANUC,FANUC,JP,2020-09-08,107294565,B25J-0019/0066,0.1,easy_negative,GRAY,False,
18/137265,12384023,Reconfigurable modular soft robots and methods of designing the same,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA,US,2023-04-20,107234196,B25J-0009/08,0.1,easy_negative,GRAY,False,
17/554161,11931892,Three degree-of-freedom robotic systems for automatic and/or collaborative planar fastening operations,SHANGHAI JIAOTONG UNIVERSITY,SHANGHAI JIAOTONG UNIVERSITY,SHANGHAI JIAOTONG UNIVERSITY,CN,2021-12-17,107419748,B25J-0009/0081,0.1,easy_negative,GRAY,False,
18/306352,12479097,Coordinated motion of a robot and vehicle in an independent cart system,"Rockwell Automation Technologies, Inc.",ROCKWELL AUTOMATION TECHNOLOGIES,ROCKWELL AUTOMATION TECHNOLOGIES,US,2023-04-25,107565851,B25J-0009/1664,0.1,easy_negative,GRAY,False,
19/193588,12479082,"Mobile robot, controller, and localization method for mobile robot",VISIONNAV ROBOTICS USA INC.,VISIONNAV ROBOTICS USA,VISIONNAV ROBOTICS USA,US,2025-04-29,107565836,B25J-0005/007,0.1,easy_negative,GRAY,False,
16/075741,11198213,"Flexible driver, robot joint, robot and exoskeleton robot","SHENZHEN MILEBOT ROBOTICS CO., LTD.",SHENZHEN MILEBOT ROBOTICS,SHENZHEN MILEBOT ROBOTICS,CN,2017-08-07,107396943,B25J-0009/0006,0.1,easy_negative,GRAY,False,
15/715259,10603796,Companion robot and method for controlling companion robot,"Fu Tai Hua Industry (Shenzhen) Co., Ltd. | HON HAI PRECISION INDUSTRY CO., LTD.",FU TAI HUA INDUSTRY (SHENZHEN),FU TAI HUA INDUSTRY (SHENZHEN),CN,2017-09-26,107415525,B25J-0011/009,0.1,easy_negative,GRAY,False,
18/070990,12240110,"Welding system, welding robot control program creation device, and welding robot control program creation method","PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",PANASONIC INTELLECTUAL PROPERTY MANAGEMENT,PANASONIC,JP,2022-11-29,107550300,B25J-0009/0081,0.1,easy_negative,GRAY,False,
17/523132,12479102,Apparatus and method for piston insertion,HYUNDAI MOTOR COMPANY | KIA CORPORATION,HYUNDAI MOTOR,HYUNDAI MOTOR GROUP,KR,2021-11-10,107565856,B25J-0009/1687,0.1,easy_negative,GRAY,False,
18/111943,12479100,Moving robot and moving robot assembly including the same,"HL ROBOTICS CO., LTD.",HL ROBOTICS,HL ROBOTICS,KR,2023-02-21,107565854,B25J-0009/1669,0.1,easy_negative,GRAY,False,
16/856715,11724396,Goal-oriented control of a robotic arm,"SHANGHAI FLEXIV ROBOTICS TECHNOLOGY CO., LTD. | FLEXIV LTD.",SHANGHAI FLEXIV ROBOTICS TECHNOLOGY,SHANGHAI FLEXIV ROBOTICS TECHNOLOGY,CN,2020-04-23,107583413,B25J-0009/1666,0.1,easy_negative,GRAY,False,
17/290647,12064871,"Gas pressure detection device, robot having gas pressure detection device, and gas pressure detection method of the same",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2019-11-28,107652213,B25J-0019/02,0.1,easy_negative,GRAY,False,
16/590092,11548167,Robot for making coffee and method for controlling the same,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2019-10-01,107660564,B25J-0013/085,0.1,easy_negative,GRAY,False,
17/667851,12048999,Method for performing tool change with robot arm,"Chieftek Precision Co., Ltd.",CHIEFTEK PRECISION,CHIEFTEK PRECISION,TW,2022-02-09,107932304,B25J-0015/0491,0.1,easy_negative,GRAY,False,
17/283237,12115664,Method for using a robot system and robot system for a container processing facility,KRONES AG,KRONES,KRONES,DE,2019-07-12,108041928,B25J-0005/00,0.1,easy_negative,GRAY,False,
18/350124,12472638,"Information processing device, robot, and mobile terminal device",SONY GROUP CORPORATION | SONY INTERACTIVE ENTERTAINMENT INC.,SONY GROUP,SONY,JP,2023-07-11,107726157,B25J-0011/0015,0.1,easy_negative,GRAY,False,
17/636220,12491632,"Data processing device, data processing method, and cooking robot",SONY GROUP CORPORATION,SONY GROUP,SONY,JP,2020-09-23,107970301,B25J-0009/1664,0.1,easy_negative,GRAY,False,
18/899000,12420404,Birfield flexible variable-stiffness continuum robot unit and continuum robot,XI'AN JIAOTONG UNIVERSITY,XI'AN JIAOTONG UNIVERSITY,XI'AN JIAOTONG UNIVERSITY,CN,2024-09-27,107846217,B25J-0009/065,0.1,easy_negative,GRAY,False,
14/979554,10112299,Machining apparatus and method of producing workpiece,KABUSHIKI KAISHA YASKAWA DENKI,YASKAWA DENKI,YASKAWA,JP,2015-12-28,107927583,B25J-0009/1664,0.1,easy_negative,GRAY,False,
17/989408,11897132,Systems and methods for redundant network communication in a robot,SARCOS CORP.,SARCOS,SARCOS,US,2022-11-17,108050195,B25J-0009/1602,0.1,easy_negative,GRAY,False,
16/457998,11766785,Automated testing system,"NOISEOUT, INC.",NOISEOUT,NOISEOUT,US,2019-06-29,108139631,B25J-0013/006,0.1,easy_negative,GRAY,False,
18/414287,12377557,Robotic article handling end effector with capture device having a compliant material,SARCOS CORP.,SARCOS,SARCOS,US,2024-01-16,108139765,B25J-0015/0095,0.1,easy_negative,GRAY,False,
18/537250,12502771,Energy efficient robotic arm,Intel Corporation,INTEL,INTEL,US,2023-12-12,108372723,B25J-0009/163,0.1,easy_negative,GRAY,False,
18/431482,12472627,System and method for multi-robot fleet control in healthcare environment,FUTRONICS (NA) CORPORATION | UBTECH ROBOTICS CORP LTD,FUTRONICS (NA),FUTRONICS (NA),US,2024-02-02,107281189,B25J-0009/1664,0.1,easy_negative,GRAY,False,
18/511310,12409548,Gripper for a door and a control method thereof,HYUNDAI MOTOR COMPANY | KIA CORPORATION,HYUNDAI MOTOR,HYUNDAI MOTOR GROUP,KR,2023-11-16,108163120,B25J-0009/1612,0.1,easy_negative,GRAY,False,
17/838045,12485544,Workflow for using learning based approach for placing boxes on pallets,"DEXTERITY, INC.",DEXTERITY,DEXTERITY,US,2022-06-10,108140193,B25J-0009/1687,0.1,easy_negative,GRAY,False,
16/604719,11358286,Robot system and method of operating the same,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2018-04-10,108041775,B25J-0013/00,0.1,easy_negative,GRAY,False,
17/301296,12109715,Computer controlled positioning of delicate objects with low-contact force interaction using a robot,International Business Machines Corporation,INTERNATIONAL BUSINESS MACHINES,INTERNATIONAL BUSINESS MACHINES,US,2021-03-31,108453361,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/384452,12479107,Method and an assembly unit for performing assembling operations,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2021-07-23,107565861,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/995974,12420424,Coordinate system setting system and position/orientation measurement system,FANUC CORPORATION,FANUC,FANUC,JP,2021-04-12,108474872,B25J-0009/1692,0.1,easy_negative,GRAY,False,
18/165471,12502784,Manufacturing system and manufacturing method for manufacturing assembly including tap,"SINTOKOGIO, LTD.",SINTOKOGIO,SINTOKOGIO,JP,2023-02-07,108372736,B25J-0009/1687,0.1,easy_negative,GRAY,False,
17/773380,12168294,Modular robot,CONTINENTAL AUTOMOTIVE TECHNOLOGIES GMBH,CONTINENTAL AUTOMOTIVE TECHNOLOGIES,CONTINENTAL AUTOMOTIVE TECHNOLOGIES,DE,2020-11-05,108473467,B25J-0005/007,0.1,easy_negative,GRAY,False,
17/180879,11958187,"Robot hand, robot and robot system",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2021-02-22,108382980,B25J-0009/0093,0.1,easy_negative,GRAY,False,
17/882816,11999057,Continuum arm robot system,ROLLS-ROYCE plc,ROLLS-ROYCE,ROLLS-ROYCE,GB,2022-08-08,108460088,B25J-0009/009,0.1,easy_negative,GRAY,False,
16/999414,11577398,"Robot, measurement fixture, and tool-tip-position determining method",FANUC CORPORATION,FANUC,FANUC,JP,2020-08-21,108631806,B25J-0009/1692,0.1,easy_negative,GRAY,False,
17/780665,12508722,"Holding device, control method, control device, and robot system",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2020-11-27,108549797,B25J-0015/0061,0.1,easy_negative,GRAY,False,
16/756105,12005566,"On-demand robotic food assembly equipment, and related systems and methods","CONGRUENS GROUP, LLC",CONGRUENS GROUP,CONGRUENS GROUP,US,2018-10-16,108542349,B25J-0011/0045,0.1,easy_negative,GRAY,False,
18/998175,12508710,Method and system for cooperating packing actions and unpacking actions of mechanical arm based on deep reinforcement learning,SHANDONG UNIVERSITY,SHANDONG UNIVERSITY,SHANDONG UNIVERSITY,CN,2022-10-18,108549785,B25J-0009/1669,0.1,easy_negative,GRAY,False,
