record_id,patent_id,domain,title,abstract,text
12319956,12319956,genomeediting,Methods and systems for targeted RNA cleavage and target RNA-primed rolling circle amplification,"The present disclosure relates in some aspects to methods, systems, and kits for analyzing a biological sample comprising generating a rolling circle amplification product (RCP) using a target ribonucleic acid (RNA) as a primer. In some aspects, RNase H and a nucleic acid oligonucleotide are used to generate a free 3′ end of the target RNA to prime RCA.","Methods and systems for targeted RNA cleavage and target RNA-primed rolling circle amplification. The present disclosure relates in some aspects to methods, systems, and kits for analyzing a biological sample comprising generating a rolling circle amplification product (RCP) using a target ribonucleic acid (RNA) as a primer. In some aspects, RNase H and a nucleic acid oligonucleotide are used to generate a free 3′ end of the target RNA to prime RCA"
12319963,12319963,genomeediting,Type V CRISPR/Cas effector proteins for cleaving ssDNAs and detecting target DNAs,"Provided are compositions and methods for detecting a target DNA (double stranded or single stranded) in a sample. In some embodiments, a subject method includes: (a) contacting the sample with: (i) a type V CRISPR/Cas effector protein (e.g., a Cas12 protein such as Cas12a, Cas12b, Cas12c, Cas12d, Cas12e); (ii) a guide RNA (comprising a region that binds to the type V CRISPR/Cas effector protein, and a guide sequence that hybridizes with the target DNA); and (iii) a detector DNA that is single stranded (i.e., a “single stranded detector DNA”) and does not hybridize with the guide sequence of the guide RNA; and (b) measuring a detectable signal produced by cleavage (by the type V CRISPR/Cas effector protein) of the single stranded detector DNA. Also provided are compositions and methods for cleaving single stranded DNAs (e.g., non-target ssDNAs), e.g., inside of a cell.","Type V CRISPR/Cas effector proteins for cleaving ssDNAs and detecting target DNAs. Provided are compositions and methods for detecting a target DNA (double stranded or single stranded) in a sample. In some embodiments, a subject method includes: (a) contacting the sample with: (i) a type V CRISPR/Cas effector protein (e.g., a Cas12 protein such as Cas12a, Cas12b, Cas12c, Cas12d, Cas12e); (ii) a guide RNA (comprising a region that binds to the type V CRISPR/Cas effector protein, and a guide sequence that hybridizes with the target DNA); and (iii) a detector DNA that is single stranded (i.e., a “single stranded detector DNA”) and does not hybridize with the guide sequence of the guide RNA; and (b) measuring a detectable signal produced by cleavage (by the type V CRISPR/Cas effector protein) of the single stranded detector DNA. Also provided are compositions and methods for cleaving single stranded DNAs (e.g., non-target ssDNAs), e.g., inside of a cell"
12331102,12331102,genomeediting,APOA-1 fusion polypeptides and related compositions,"Compositions and methods relating to ApoA-1 fusion polypeptides are disclosed. The fusion polypeptides include a first polypeptide segment corresponding to an ApoA-1 polypeptide or ApoA-1 mimetic, and may also include a dimerizing domain such as, e.g., an Fc region, which is typically linked carboxyl-terminal to the first polypeptide segment via a flexible linker. In some embodiments, the fusion polypeptide further includes a second polypeptide segment located carboxyl-terminal to the first polypeptide segment and which confers a second biological activity (e.g., an RNase, paraoxonase, platelet-activating factor acetylhydrolase, cholesterol ester transfer protein, lecithin-cholesterol acyltransferase, polypeptide that specifically binds to proprotein convertase subtilisin/kexin type 9, or polypeptide that specifically binds to amyloid beta). Also disclosed are dimeric proteins comprising first and second ApoA-1 fusion polypeptides as disclosed herein. The fusion polypeptides and dimeric proteins are useful in methods for therapy.","APOA-1 fusion polypeptides and related compositions. Compositions and methods relating to ApoA-1 fusion polypeptides are disclosed. The fusion polypeptides include a first polypeptide segment corresponding to an ApoA-1 polypeptide or ApoA-1 mimetic, and may also include a dimerizing domain such as, e.g., an Fc region, which is typically linked carboxyl-terminal to the first polypeptide segment via a flexible linker. In some embodiments, the fusion polypeptide further includes a second polypeptide segment located carboxyl-terminal to the first polypeptide segment and which confers a second biological activity (e.g., an RNase, paraoxonase, platelet-activating factor acetylhydrolase, cholesterol ester transfer protein, lecithin-cholesterol acyltransferase, polypeptide that specifically binds to proprotein convertase subtilisin/kexin type 9, or polypeptide that specifically binds to amyloid beta). Also disclosed are dimeric proteins comprising first and second ApoA-1 fusion polypeptides as disclosed herein. The fusion polypeptides and dimeric proteins are useful in methods for therapy"
12331310,12331310,genomeediting,Cell membrane penetrating conjugates for gene editing,"A genome-editing complex for modifying a target polynucleotide comprising a recombinant β helical protein linked to either one or more molecules of a genome-editing system or a plasmid encoding for one or more molecules of a genome-editing system, wherein the β helical protein length is in the range of from 5 nm to 25 nm, and width is in the range of from 1 nm to 5 nm.","Cell membrane penetrating conjugates for gene editing. A genome-editing complex for modifying a target polynucleotide comprising a recombinant β helical protein linked to either one or more molecules of a genome-editing system or a plasmid encoding for one or more molecules of a genome-editing system, wherein the β helical protein length is in the range of from 5 nm to 25 nm, and width is in the range of from 1 nm to 5 nm"
12331328,12331328,genomeediting,CRISPR/Cas9-mediated exon-skipping approach for USH2A-associated usher syndrome,"Compositions for use in treating subjects with USH2A-associated retinal and/or cochlear degeneration that result from mutations in exon 13 of the USH2A gene by deletion of exon 13 from the USH2A gene or transcripts, and methods of use thereof, as well as genetically modified animals and cells.","CRISPR/Cas9-mediated exon-skipping approach for USH2A-associated usher syndrome. Compositions for use in treating subjects with USH2A-associated retinal and/or cochlear degeneration that result from mutations in exon 13 of the USH2A gene by deletion of exon 13 from the USH2A gene or transcripts, and methods of use thereof, as well as genetically modified animals and cells"
12331362,12331362,genomeediting,Methods of measuring C19MC miRNA in a post-natal tissue and uses thereof,"Provided herein are methods of measuring C19MC miRNA amount and/or expression in a post-natal cell and/or tissue. Provided herein are methods of measuring CpG methylation of the upstream C19MC miRNA promoter region in a post-natal cell and/or tissue. Also provided herein are methods of treating a cell, population thereof, and/or a subject in need thereof by administering a C19MC miRNA inhibitor or CRISPR to suppress the expression of specific miRNA within the C19MC or the entire C19MC cluster, population thereof, and/or the subject in need thereof.","Methods of measuring C19MC miRNA in a post-natal tissue and uses thereof. Provided herein are methods of measuring C19MC miRNA amount and/or expression in a post-natal cell and/or tissue. Provided herein are methods of measuring CpG methylation of the upstream C19MC miRNA promoter region in a post-natal cell and/or tissue. Also provided herein are methods of treating a cell, population thereof, and/or a subject in need thereof by administering a C19MC miRNA inhibitor or CRISPR to suppress the expression of specific miRNA within the C19MC or the entire C19MC cluster, population thereof, and/or the subject in need thereof"
12338449,12338449,genomeediting,Enhanced modified viral capsid proteins,"Modified capsid proteins, isolated polynucleotides, methods for the preparation of modified capsid proteins, recombinant viral particles, recombinant expression systems for the generation of modified viral particles, and methods of gene editing and regulation are provided herein.","Enhanced modified viral capsid proteins. Modified capsid proteins, isolated polynucleotides, methods for the preparation of modified capsid proteins, recombinant viral particles, recombinant expression systems for the generation of modified viral particles, and methods of gene editing and regulation are provided herein"
12338454,12338454,genomeediting,"Helper plasmid for transformation, method for producing transformant using the same, and transformation method","A stable transformant, in which a gene of interest is incorporated into the genome, is simply and efficiently produced.A method for producing a transformant, comprising a step of introducing into a host, linear genome-introduced nucleic acid fragment(s) comprising a gene of interest and a helper plasmid for transformation having a pair of homologous recombination sequences for incorporation of the linear genome-introduced nucleic acid fragment(s), and then selecting a transformant, in which the gene of interest is incorporated into the predetermined position in the host genome and the gene of interest is expressed therein.","Helper plasmid for transformation, method for producing transformant using the same, and transformation method. A stable transformant, in which a gene of interest is incorporated into the genome, is simply and efficiently produced.A method for producing a transformant, comprising a step of introducing into a host, linear genome-introduced nucleic acid fragment(s) comprising a gene of interest and a helper plasmid for transformation having a pair of homologous recombination sequences for incorporation of the linear genome-introduced nucleic acid fragment(s), and then selecting a transformant, in which the gene of interest is incorporated into the predetermined position in the host genome and the gene of interest is expressed therein"
12344655,12344655,genomeediting,Gene-edited natural killer cells,"The present invention relates to, inter alia, an engineered cell (e.g., iPSC, IPS-derived NK, or NK cell) comprising a disrupted B2M gene and an inserted polynucleotide encoding one or more of SERPINB9, a fusion of IL15 and IL15Rα, and/or HLA-E. The engineered cell can further comprise a disrupted CIITA gene and an inserted polynucleotide encoding a CAR, wherein the CAR can be an anti-BCMA CAR or an anti-CD30 CAR. The engineered cell may further comprise a disrupted ADAM17 gene, a disrupted FAS gene, a disrupted CISH gene, and/or a disrupted REGNASE-1 gene. Methods for producing the engineered cells are also provided, and therapeutic uses of the engineered cells are also described. Guide RNA sequences targeting described target sequences are also described.","Gene-edited natural killer cells. The present invention relates to, inter alia, an engineered cell (e.g., iPSC, IPS-derived NK, or NK cell) comprising a disrupted B2M gene and an inserted polynucleotide encoding one or more of SERPINB9, a fusion of IL15 and IL15Rα, and/or HLA-E. The engineered cell can further comprise a disrupted CIITA gene and an inserted polynucleotide encoding a CAR, wherein the CAR can be an anti-BCMA CAR or an anti-CD30 CAR. The engineered cell may further comprise a disrupted ADAM17 gene, a disrupted FAS gene, a disrupted CISH gene, and/or a disrupted REGNASE-1 gene. Methods for producing the engineered cells are also provided, and therapeutic uses of the engineered cells are also described. Guide RNA sequences targeting described target sequences are also described"
12344869,12344869,genomeediting,Nucleobase editors and uses thereof,"Some aspects of this disclosure provide strategies, systems, reagents, methods, and kits that are useful for the targeted editing of nucleic acids, including editing a single site within the genome of a cell or subject, e.g., within the human genome. In some embodiments, fusion proteins of Cas9 and nucleic acid editing proteins or protein domains, e.g., deaminase domains, are provided. In some embodiments, methods for targeted nucleic acid editing are provided. In some embodiments, reagents and kits for the generation of targeted nucleic acid editing proteins, e.g., fusion proteins of Cas9 and nucleic acid editing proteins or domains, are provided.","Nucleobase editors and uses thereof. Some aspects of this disclosure provide strategies, systems, reagents, methods, and kits that are useful for the targeted editing of nucleic acids, including editing a single site within the genome of a cell or subject, e.g., within the human genome. In some embodiments, fusion proteins of Cas9 and nucleic acid editing proteins or protein domains, e.g., deaminase domains, are provided. In some embodiments, methods for targeted nucleic acid editing are provided. In some embodiments, reagents and kits for the generation of targeted nucleic acid editing proteins, e.g., fusion proteins of Cas9 and nucleic acid editing proteins or domains, are provided"
12344870,12344870,genomeediting,Compositions comprising a CRISPR nuclease and uses thereof,"The present disclosure relates to variant polypeptides, methods of preparing the variant polypeptides, processes for characterizing the variant polypeptides, compositions and cells comprising the variant polypeptides, and methods of using the variant polypeptides. The disclosure further relates to complexes comprising the variant polypeptides, methods of producing the complexes, processes for characterizing the complexes, cells comprising the complexes, and methods of using the complexes.","Compositions comprising a CRISPR nuclease and uses thereof. The present disclosure relates to variant polypeptides, methods of preparing the variant polypeptides, processes for characterizing the variant polypeptides, compositions and cells comprising the variant polypeptides, and methods of using the variant polypeptides. The disclosure further relates to complexes comprising the variant polypeptides, methods of producing the complexes, processes for characterizing the complexes, cells comprising the complexes, and methods of using the complexes"
12350349,12350349,genomeediting,Gene editing of CAR-T cells for the treatment of T cell malignancies with chimeric antigen receptors,The present disclosure provides the use of fratricide-resistant chimeric antigen receptor T (CAR-T) cells targeting antigens expressed by T cell malignancies.,Gene editing of CAR-T cells for the treatment of T cell malignancies with chimeric antigen receptors. The present disclosure provides the use of fratricide-resistant chimeric antigen receptor T (CAR-T) cells targeting antigens expressed by T cell malignancies
12359213,12359213,genomeediting,Method and use for identifying plant species based on whole genome analysis and genome editing,"A method for identifying plant species based on whole genome analysis and genome editing, i.e., a GAGE, includes that screening PAM-carrying sequences from a whole genome of a plant to be identified; aligning the PAM-carrying sequences with genomes of counterfeit species and closely related species, and then selecting sequences that are only present in the genome of the plant to be identified as target sequences; and performing a detection on the target sequences as selected by introducing a genome editing system, wherein based on the target sequences as selected, a CRISPR RNA (crRNA), which acts to guide a Cas protein to bind with a target sequence to form a complex, is designed and synthesized; then the trans-cleavage activity of the Cas protein is activated so that a single strand DNA bearing a fluorescent signal group is cleaved; and the plant species is identified by detecting the fluorescent signal.","Method and use for identifying plant species based on whole genome analysis and genome editing. A method for identifying plant species based on whole genome analysis and genome editing, i.e., a GAGE, includes that screening PAM-carrying sequences from a whole genome of a plant to be identified; aligning the PAM-carrying sequences with genomes of counterfeit species and closely related species, and then selecting sequences that are only present in the genome of the plant to be identified as target sequences; and performing a detection on the target sequences as selected by introducing a genome editing system, wherein based on the target sequences as selected, a CRISPR RNA (crRNA), which acts to guide a Cas protein to bind with a target sequence to form a complex, is designed and synthesized; then the trans-cleavage activity of the Cas protein is activated so that a single strand DNA bearing a fluorescent signal group is cleaved; and the plant species is identified by detecting the fluorescent signal"
12359223,12359223,genomeediting,Systems and methods for modulating chromosomal rearrangements,"The present disclosure provides systems and methods for modulating the occurrence of chromosomal rearrangements, e.g., translocations, in a cell during genome editing. Embodiments are provided for reducing the occurrence of unwanted chromosomal rearrangements, and for increasing the occurrence of desired chromosomal rearrangements.","Systems and methods for modulating chromosomal rearrangements. The present disclosure provides systems and methods for modulating the occurrence of chromosomal rearrangements, e.g., translocations, in a cell during genome editing. Embodiments are provided for reducing the occurrence of unwanted chromosomal rearrangements, and for increasing the occurrence of desired chromosomal rearrangements"
12365887,12365887,genomeediting,CRISPR-Cas effector polypeptides and methods of use thereof,"The present disclosure provides RNA-guided CRISPR-Cas effector proteins, nucleic acids encoding same, and compositions comprising same. The present disclosure provides ribonucleoprotein complexes comprising: an RNA-guided CRISPR-Cas effector protein of the present disclosure; and a guide RNA. The present disclosure provides methods of modifying a target nucleic acid, using an RNA-guided CRISPR-Cas effector protein of the present disclosure and a guide RNA. The present disclosure provides methods of modulating transcription of a target nucleic acid.","CRISPR-Cas effector polypeptides and methods of use thereof. The present disclosure provides RNA-guided CRISPR-Cas effector proteins, nucleic acids encoding same, and compositions comprising same. The present disclosure provides ribonucleoprotein complexes comprising: an RNA-guided CRISPR-Cas effector protein of the present disclosure; and a guide RNA. The present disclosure provides methods of modifying a target nucleic acid, using an RNA-guided CRISPR-Cas effector protein of the present disclosure and a guide RNA. The present disclosure provides methods of modulating transcription of a target nucleic acid"
12371699,12371699,genomeediting,Nucleic acids encoding CRISPR-associated proteins and uses thereof,"The present invention relates to the field of biomedicine, and in particular to the field of therapeutic nucleic acids. The present invention provides artificial nucleic acids, in particular RNAs, encoding CRISPR-associated proteins. A (pharmaceutical) composition and kit-of-parts comprising the same are also provided. Furthermore, the present invention relates to the artificial nucleic acid, (pharmaceutical) composition, or kit-of-parts for use in medicine, and in particular in the treatment and/or prophylaxis of diseases amenable to treatment with CRISPR-associated proteins.","Nucleic acids encoding CRISPR-associated proteins and uses thereof. The present invention relates to the field of biomedicine, and in particular to the field of therapeutic nucleic acids. The present invention provides artificial nucleic acids, in particular RNAs, encoding CRISPR-associated proteins. A (pharmaceutical) composition and kit-of-parts comprising the same are also provided. Furthermore, the present invention relates to the artificial nucleic acid, (pharmaceutical) composition, or kit-of-parts for use in medicine, and in particular in the treatment and/or prophylaxis of diseases amenable to treatment with CRISPR-associated proteins"
12371706,12371706,genomeediting,"Methods of identifying, selecting, and producing anthracnose stalk rot resistant crops","The field is related to plant breeding and methods of identifying and selecting plants with resistance to anthracnose stalk rot. Provided are methods to identify novel genes that encode proteins providing plant resistance to anthracnose stalk rot and uses thereof. These disease resistant genes are useful in the production of resistant plants through breeding, transgenic modification, or genome editing.","Methods of identifying, selecting, and producing anthracnose stalk rot resistant crops. The field is related to plant breeding and methods of identifying and selecting plants with resistance to anthracnose stalk rot. Provided are methods to identify novel genes that encode proteins providing plant resistance to anthracnose stalk rot and uses thereof. These disease resistant genes are useful in the production of resistant plants through breeding, transgenic modification, or genome editing"
12371713,12371713,genomeediting,"Method for producing DNA-edited eukaryotic cell, and kit used in the same",A CRISPR-Cas3 system was successfully established in a eukaryotic cell.,"Method for producing DNA-edited eukaryotic cell, and kit used in the same. A CRISPR-Cas3 system was successfully established in a eukaryotic cell"
12378576,12378576,genomeediting,Gene therapy for CNS degeneration,"The present disclosure relates generally to compositions and methods for treating, preventing, inhibiting, or delaying central nervous system degeneration. The disclosure relates to a recombinant gene therapy vector comprising a PARK2, PINK1, DJ-1, LRRK2, SCNA, c-Rel, ATG7, VMAT2, or GBA gene, or functional fragment or variant thereof. The disclosure also relates to CRISPR/Cas-based gene editing systems for treating, preventing, inhibiting, or delaying central nervous system degeneration.","Gene therapy for CNS degeneration. The present disclosure relates generally to compositions and methods for treating, preventing, inhibiting, or delaying central nervous system degeneration. The disclosure relates to a recombinant gene therapy vector comprising a PARK2, PINK1, DJ-1, LRRK2, SCNA, c-Rel, ATG7, VMAT2, or GBA gene, or functional fragment or variant thereof. The disclosure also relates to CRISPR/Cas-based gene editing systems for treating, preventing, inhibiting, or delaying central nervous system degeneration"
12385014,12385014,genomeediting,Baculovirus expression system,"The invention relates to a method for producing a recombinant baculovirus comprising n exogenous genes in an insect cell, by means of homologous recombination of a replication-deficient baculovirus genome and n transfer vectors, each comprising one of the n exogenous genes, n being an integer at least equal to 2.","Baculovirus expression system. The invention relates to a method for producing a recombinant baculovirus comprising n exogenous genes in an insect cell, by means of homologous recombination of a replication-deficient baculovirus genome and n transfer vectors, each comprising one of the n exogenous genes, n being an integer at least equal to 2"
12385062,12385062,genomeediting,Increasing tissue specific gene delivery by capsid modification,"Modified capsid proteins, isolated polynucleotides, methods for the preparation of modified capsid proteins, recombinant viral particles, recombinant expression systems for the generation of modified viral particles, and methods of gene editing and regulation are provided herein.","Increasing tissue specific gene delivery by capsid modification. Modified capsid proteins, isolated polynucleotides, methods for the preparation of modified capsid proteins, recombinant viral particles, recombinant expression systems for the generation of modified viral particles, and methods of gene editing and regulation are provided herein"
12390514,12390514,genomeediting,Cancer vaccine,"Provided herein are systems, compositions, and methods for generating immunogenic peptides or epitopes from tumor associated antigens (e.g., in vivo or ex vivo). Polynucleotides (e.g., genes) encoding the tumor associated antigens may be edited at selected target sites by nucleobase editors comprising a catalytically-inactive Cas9 and a cytosine deaminase, leading to the expression of heteroclitic or cryptic peptides that are more immunogenic than the native peptide derived from the tumor associated antigens. The heteroclitic or cryptic peptide elicit strong tumor-specific immune response (e.g., T-cell response or B-cell response), which inhibits tumor growth and metastasis.","Cancer vaccine. Provided herein are systems, compositions, and methods for generating immunogenic peptides or epitopes from tumor associated antigens (e.g., in vivo or ex vivo). Polynucleotides (e.g., genes) encoding the tumor associated antigens may be edited at selected target sites by nucleobase editors comprising a catalytically-inactive Cas9 and a cytosine deaminase, leading to the expression of heteroclitic or cryptic peptides that are more immunogenic than the native peptide derived from the tumor associated antigens. The heteroclitic or cryptic peptide elicit strong tumor-specific immune response (e.g., T-cell response or B-cell response), which inhibits tumor growth and metastasis"
12391983,12391983,genomeediting,Polynucleotide enrichment and amplification using CRISPR-Cas or Argonaute systems,"A method for enriching or amplifying a target nucleic acid including providing a system having a guide nucleic acid, and a Cas or Argonaute protein or a variant thereof. The guide nucleic acid contains a target-specific nucleotide region substantially complementary to a region of the target nucleic acid, and contacting the target nucleic acid with the system to form a complex.","Polynucleotide enrichment and amplification using CRISPR-Cas or Argonaute systems. A method for enriching or amplifying a target nucleic acid including providing a system having a guide nucleic acid, and a Cas or Argonaute protein or a variant thereof. The guide nucleic acid contains a target-specific nucleotide region substantially complementary to a region of the target nucleic acid, and contacting the target nucleic acid with the system to form a complex"
12398385,12398385,genomeediting,RNA-guided nucleases and active fragments and variants thereof and methods of use,"Compositions and methods for binding to a target sequence of interest are provided. The compositions find use in cleaving or modifying a target sequence of interest, visualization of a target sequence of interest, and modifying the expression of a sequence of interest. Compositions comprise RNA-guided nuclease (RGN) polypeptides, CRISPR RNAs, trans-activating CRISPR RNAs, guide RNAs, and nucleic acid molecules encoding the same. Vectors and host cells comprising the nucleic acid molecules are also provided. Further provided are RGN systems for binding a target sequence of interest, wherein the RGN system comprises an RNA-guided nuclease polypeptide and one or more guide RNAs.","RNA-guided nucleases and active fragments and variants thereof and methods of use. Compositions and methods for binding to a target sequence of interest are provided. The compositions find use in cleaving or modifying a target sequence of interest, visualization of a target sequence of interest, and modifying the expression of a sequence of interest. Compositions comprise RNA-guided nuclease (RGN) polypeptides, CRISPR RNAs, trans-activating CRISPR RNAs, guide RNAs, and nucleic acid molecules encoding the same. Vectors and host cells comprising the nucleic acid molecules are also provided. Further provided are RGN systems for binding a target sequence of interest, wherein the RGN system comprises an RNA-guided nuclease polypeptide and one or more guide RNAs"
12398406,12398406,genomeediting,CAS9 proteins including ligand-dependent inteins,"Some aspects of this disclosure provide compositions, methods, systems, and kits for controlling the activity of RNA-programmable endonucleases, such as Cas9, or for controlling the activity of proteins comprising a Cas9 variant fused to a functional effector domain, such as a nuclease, nickase, recombinase, deaminase, transcriptional activator, transcriptional repressor, or epigenetic modifying domain. For example, the inventive proteins provided comprise a ligand-dependent intein, the presence of which inhibits one or more activities of the protein (e.g., gRNA binding, enzymatic activity, target DNA binding). The binding of a ligand to the intein results in self-excision of the intein, restoring the activity of the protein.","CAS9 proteins including ligand-dependent inteins. Some aspects of this disclosure provide compositions, methods, systems, and kits for controlling the activity of RNA-programmable endonucleases, such as Cas9, or for controlling the activity of proteins comprising a Cas9 variant fused to a functional effector domain, such as a nuclease, nickase, recombinase, deaminase, transcriptional activator, transcriptional repressor, or epigenetic modifying domain. For example, the inventive proteins provided comprise a ligand-dependent intein, the presence of which inhibits one or more activities of the protein (e.g., gRNA binding, enzymatic activity, target DNA binding). The binding of a ligand to the intein results in self-excision of the intein, restoring the activity of the protein"
12404515,12404515,genomeediting,Simultaneous gene editing and haploid induction,"The presently disclosed subject matter relates to using a haploid inducing line (whether existing or created) and transforming the haploid line so that it encodes cellular machinery capable of editing genes. The transformed haploid inducing line is used as a parent in a cross between two plants. During pollination, the parental gametes fuse to form an embryo; and the gene editing machinery is also delivered to the embryo at this time. During embryonic development, one set of parental chromosomes are lost, and the gene editing machinery operates on the remaining set of chromosomes. Thus, at least one haploid progeny with edited genes is produced from the cross. The disclosure is also directed to methods of testing an edited haploid plant progeny for the presence of a first plant's genomic material.","Simultaneous gene editing and haploid induction. The presently disclosed subject matter relates to using a haploid inducing line (whether existing or created) and transforming the haploid line so that it encodes cellular machinery capable of editing genes. The transformed haploid inducing line is used as a parent in a cross between two plants. During pollination, the parental gametes fuse to form an embryo; and the gene editing machinery is also delivered to the embryo at this time. During embryonic development, one set of parental chromosomes are lost, and the gene editing machinery operates on the remaining set of chromosomes. Thus, at least one haploid progeny with edited genes is produced from the cross. The disclosure is also directed to methods of testing an edited haploid plant progeny for the presence of a first plant's genomic material"
12404527,12404527,genomeediting,Characterization and inactivation of endogenous retroviruses in chinese hamster ovary cells,"Type-C endogenous retroviruses (ERVs) embedded in Chinese hamster ovary (CHO) cells were altered to modify the release of retroviral and/or retroviral-like particles in the culture supernatant. Although evidence for the infectivity of these particles is missing, their presence has raised safety concerns. 173 type-C ERV sequences that clustered into functionally conserved groups were identified. Transcripts from one type-C ERV group were identified to be full-length with intact open reading frames, and to have corresponding viral RNA genomes that were loaded into retroviral-like particles. Also, sequence analysis of the genomic RNA from viral particles indicated that they may result from few expressed ERV sequences. Disclosed herein is the disruption/alteration of the gag gene of the expressed ERV group using CRISPR-Cas9 genome editing. Comparison of CRISPR-derived mutations at the DNA and mRNA level led to the identification of a single ERV locus responsible for the release of viral RNA-loaded particles from CHO cells. Clones bearing a Gag loss-of-function mutation in this particular ERV locus showed a reduction of viral RNA-containing particles in the cell supernatant by over 250-fold. Notably, ERV mutagenesis did not compromise cell growth, cell size or recombinant protein production. Provided herein is a new strategy and cells, in particular engineered CHO cells, to mitigate potential contaminations from CHO endogenous retroviruses during biopharmaceutical manufacturing.","Characterization and inactivation of endogenous retroviruses in chinese hamster ovary cells. Type-C endogenous retroviruses (ERVs) embedded in Chinese hamster ovary (CHO) cells were altered to modify the release of retroviral and/or retroviral-like particles in the culture supernatant. Although evidence for the infectivity of these particles is missing, their presence has raised safety concerns. 173 type-C ERV sequences that clustered into functionally conserved groups were identified. Transcripts from one type-C ERV group were identified to be full-length with intact open reading frames, and to have corresponding viral RNA genomes that were loaded into retroviral-like particles. Also, sequence analysis of the genomic RNA from viral particles indicated that they may result from few expressed ERV sequences. Disclosed herein is the disruption/alteration of the gag gene of the expressed ERV group using CRISPR-Cas9 genome editing. Comparison of CRISPR-derived mutations at the DNA and mRNA level led to the identification of a single ERV locus responsible for the release of viral RNA-loaded particles from CHO cells. Clones bearing a Gag loss-of-function mutation in this particular ERV locus showed a reduction of viral RNA-containing particles in the cell supernatant by over 250-fold. Notably, ERV mutagenesis did not compromise cell growth, cell size or recombinant protein production. Provided herein is a new strategy and cells, in particular engineered CHO cells, to mitigate potential contaminations from CHO endogenous retroviruses during biopharmaceutical manufacturing"
12406749,12406749,genomeediting,Systems and methods for predicting repair outcomes in genetic engineering,"The specification provides methods for introducing a desired genetic change in a nucleotide sequence using a double-strand break (DSB)-inducing genome editing system, the method comprising: identifying one or more available cut sites in a nucleotide sequence; analyzing the nucleotide sequence and available cut sites with a computational model to identify the optimal cut site for introducing the desired genetic change into the nucleotide sequence; and contacting the nucleotide sequence with a DSB-inducing genome editing system, thereby introducing the desired genetic change in the nucleotide sequence at the cut site.","Systems and methods for predicting repair outcomes in genetic engineering. The specification provides methods for introducing a desired genetic change in a nucleotide sequence using a double-strand break (DSB)-inducing genome editing system, the method comprising: identifying one or more available cut sites in a nucleotide sequence; analyzing the nucleotide sequence and available cut sites with a computational model to identify the optimal cut site for introducing the desired genetic change into the nucleotide sequence; and contacting the nucleotide sequence with a DSB-inducing genome editing system, thereby introducing the desired genetic change in the nucleotide sequence at the cut site"
12410428,12410428,genomeediting,RNA-guided transcriptional regulation and methods of using the same for the treatment of back pain,"Disclosed herein are compositions and methods for treatment and prevention of low back pain. The compositions include vectors comprising nucleotide sequences encoding one or more CRISPR-Cas system guide RNAs and a RNA-directed nuclease. The methods include modulating expression of one or more genes in a cell using the compositions, introducing a CRISPR-Cas system into a cell comprising one or more vectors comprising the compositions, including site-specific DNA cleavage in a cell, and treating a subject having lower back pain, and lower back pain caused by degenerative disc disease using the compositions disclosed herein.","RNA-guided transcriptional regulation and methods of using the same for the treatment of back pain. Disclosed herein are compositions and methods for treatment and prevention of low back pain. The compositions include vectors comprising nucleotide sequences encoding one or more CRISPR-Cas system guide RNAs and a RNA-directed nuclease. The methods include modulating expression of one or more genes in a cell using the compositions, introducing a CRISPR-Cas system into a cell comprising one or more vectors comprising the compositions, including site-specific DNA cleavage in a cell, and treating a subject having lower back pain, and lower back pain caused by degenerative disc disease using the compositions disclosed herein"
12410462,12410462,genomeediting,Method for detecting bi-allelic gene edited cells based on CRISPR/Cas12a technology,"A method for detecting bi-allelic gene edited cells based on CRISPR/Cas12a technology is provided. The method provides crRNA, a nucleotide sequence of which that binds target is SEQ ID NO: 6. The crRNA is transcribed from a transcription template in vitro; the transcription template is a product obtained by annealing a single stranded DNA molecule shown in SEQ ID NO: 10 and a single stranded DNA molecule shown in SEQ ID NO: 13. The method provides crRNA of CD71 gene and constructs a CRISPR/Cas12a system using the same for CRISPR/Cas12a detection, achieving the screening for CRISPR/Cas9 induced CD71 gene bi-allelic gene edited cells. This method is simple, easy, fast, and cost-effective for screening a large number of mutant cells.","Method for detecting bi-allelic gene edited cells based on CRISPR/Cas12a technology. A method for detecting bi-allelic gene edited cells based on CRISPR/Cas12a technology is provided. The method provides crRNA, a nucleotide sequence of which that binds target is SEQ ID NO: 6. The crRNA is transcribed from a transcription template in vitro; the transcription template is a product obtained by annealing a single stranded DNA molecule shown in SEQ ID NO: 10 and a single stranded DNA molecule shown in SEQ ID NO: 13. The method provides crRNA of CD71 gene and constructs a CRISPR/Cas12a system using the same for CRISPR/Cas12a detection, achieving the screening for CRISPR/Cas9 induced CD71 gene bi-allelic gene edited cells. This method is simple, easy, fast, and cost-effective for screening a large number of mutant cells"
