family_id,expansion_level,title,abstract,text,label
43430910,SEED,Products and methods for enhanced transgene expression and processing,"Disclosed are methods and eukaryotic host cells for transgene expression. The cells may be treated and/or modified to increase homologous recombination (HR), decrease non homologous end joining (NHEJ) and/or to enhanced a HR/NHEJ ratio in said cell. Such cells can be transfected with vectors comprising the transgene, which advantageously integrates into the genome of the cell to form a concatemeric strucutre which may comprise more than 200 transgene copies. Certain expression enhancing elements such as MARs are advantageously provided to further enhance and/or facilitate transgene expression. Disclosed is also a recombinant eukaryotic host cell, in particular a non-primate host cell, comprising a transgenic sequence encoding a protein and/or a RNA, in particualr a primate protein and/or RNA, involved in translocation across the ER membrane and/or secretion across the cytoplasmic membrane.","Products and methods for enhanced transgene expression and processing Disclosed are methods and eukaryotic host cells for transgene expression. The cells may be treated and/or modified to increase homologous recombination (HR), decrease non homologous end joining (NHEJ) and/or to enhanced a HR/NHEJ ratio in said cell. Such cells can be transfected with vectors comprising the transgene, which advantageously integrates into the genome of the cell to form a concatemeric strucutre which may comprise more than 200 transgene copies. Certain expression enhancing elements such as MARs are advantageously provided to further enhance and/or facilitate transgene expression. Disclosed is also a recombinant eukaryotic host cell, in particular a non-primate host cell, comprising a transgenic sequence encoding a protein and/or a RNA, in particualr a primate protein and/or RNA, involved in translocation across the ER membrane and/or secretion across the cytoplasmic membrane.",1
67063872,ANTISEED-manual,Scaffold material for stem cell culture and method for stem cell culture using same,"The present invention relates to a scaffold material for stem cell culture, wherein the dispersion component gamma of the surface free energy of the scaffold material for stem cell culture d A dipole component gamma of 24.5 or more and less than 45.0 and surface free energy thereof p Is 1 or more and less than 20.0. According to the scaffold material for stem cell culture,has appropriate hydrophilicity and strength, and high immobilization of stem cells after inoculation, and can efficiently proliferate cells.","Scaffold material for stem cell culture and method for stem cell culture using same The present invention relates to a scaffold material for stem cell culture, wherein the dispersion component gamma of the surface free energy of the scaffold material for stem cell culture d A dipole component gamma of 24.5 or more and less than 45.0 and surface free energy thereof p Is 1 or more and less than 20.0. According to the scaffold material for stem cell culture,has appropriate hydrophilicity and strength, and high immobilization of stem cells after inoculation, and can efficiently proliferate cells.",0
4191654,ANTISEED-AF,Installation device for the operation of a sanitary appliance,"The installation device has a frame (4) and a plate (1) which can be releasably attached to this frame (4) and which is releasably secured to the frame (4). The plate (1) is preferably secured at its lower edge (3) to the frame (4) with a locking device (30), and this locking device (3) has a locking element (10) which is captively mounted and can be inserted into a holding element (16), which can be moved, for example, with an Allen key (32) between an unlocked and a locked position and in the locked position prevents the cover plate (1) from shifting in height. The installation device allows easier and faster disassembly and assembly of the cover plate when servicing urinals or other sanitary facilities.","Installation device for the operation of a sanitary appliance The installation device has a frame (4) and a plate (1) which can be releasably attached to this frame (4) and which is releasably secured to the frame (4). The plate (1) is preferably secured at its lower edge (3) to the frame (4) with a locking device (30), and this locking device (3) has a locking element (10) which is captively mounted and can be inserted into a holding element (16), which can be moved, for example, with an Allen key (32) between an unlocked and a locked position and in the locked position prevents the cover plate (1) from shifting in height. The installation device allows easier and faster disassembly and assembly of the cover plate when servicing urinals or other sanitary facilities.",0
55822753,SEED,Plant Cas9 variant protein VQR as well as encoding gene and application thereof,"The invention discloses plant Cas9 variant protein VQR. An amino acid sequence of the protein is shown as SEQ ID No: 2. The invention also discloses a plant Cas9 variant gene VQR. The gene encodes the plant Cas9 variant protein VQR, and a nucleotide sequence of the gene is shown as SEQ ID No: 1. The invention further discloses a recombinant expression vector containing the gene. The plant Cas9 variant protein VQR has the application of being capable of achieving a genome editing function under the condition that the PAM (protospacer adjacent motif) region is 5&#39;-NGA-3&#39;.","Plant Cas9 variant protein VQR as well as encoding gene and application thereof The invention discloses plant Cas9 variant protein VQR. An amino acid sequence of the protein is shown as SEQ ID No: 2. The invention also discloses a plant Cas9 variant gene VQR. The gene encodes the plant Cas9 variant protein VQR, and a nucleotide sequence of the gene is shown as SEQ ID No: 1. The invention further discloses a recombinant expression vector containing the gene. The plant Cas9 variant protein VQR has the application of being capable of achieving a genome editing function under the condition that the PAM (protospacer adjacent motif) region is 5&#39;-NGA-3&#39;.",1
58239796,SEED,"Method for modifying genome sequence that specifically converts nucleobase of targeted dna sequence, and molecular complex used in said method","The present invention provides a method for modifying a targeted site of double-stranded DNA within a host cell, wherein the method includes a step for introducing, into the host cell, (a) DNA that encodes crRNA including a sequence complementary to a target strand of a target nucleotide sequence in selected double-stranded DNA and (b) DNA that encodes a nucleobase-converting enzyme and a protein group constituting a cascade, the (b) DNA being configured in a form that permits the nucleobase-converting enzyme to form complexes with any protein of the protein group, whereby one or more nucleotides of the targeted site are converted into one or more other nucleotides or are deleted, or one or more nucleotides are inserted at the targeted site, without cleaving the double-stranded DNA at the targeted site.","Method for modifying genome sequence that specifically converts nucleobase of targeted dna sequence, and molecular complex used in said method The present invention provides a method for modifying a targeted site of double-stranded DNA within a host cell, wherein the method includes a step for introducing, into the host cell, (a) DNA that encodes crRNA including a sequence complementary to a target strand of a target nucleotide sequence in selected double-stranded DNA and (b) DNA that encodes a nucleobase-converting enzyme and a protein group constituting a cascade, the (b) DNA being configured in a form that permits the nucleobase-converting enzyme to form complexes with any protein of the protein group, whereby one or more nucleotides of the targeted site are converted into one or more other nucleotides or are deleted, or one or more nucleotides are inserted at the targeted site, without cleaving the double-stranded DNA at the targeted site.",1
8858259,ANTISEED-manual,Yeasts transformed by genes enhancing their cold stress tolerance,"The invention concerns yeasts whereof the cold stress tolerance is enhanced by transformation with at least one gene coding for a protein selected among a group 2 LEA protein, a WALI protein, or a LTP.","Yeasts transformed by genes enhancing their cold stress tolerance The invention concerns yeasts whereof the cold stress tolerance is enhanced by transformation with at least one gene coding for a protein selected among a group 2 LEA protein, a WALI protein, or a LTP.",0
44078499,ANTISEED-AF,Battery characteristics simulator,"A battery characteristic simulator capable of deriving a more accurate equivalent circuit is provided.   In a battery characteristic simulator configured to obtain an impedance of the battery based on a voltage waveform obtained by controlling a load current of the battery in a pulse form,   Means for obtaining a change in the open-circuit voltage value of the battery and means for correcting the change in the open-circuit voltage value are provided.   [Selection] Figure 4","Battery characteristics simulator A battery characteristic simulator capable of deriving a more accurate equivalent circuit is provided. In a battery characteristic simulator configured to obtain an impedance of the battery based on a voltage waveform obtained by controlling a load current of the battery in a pulse form, Means for obtaining a change in the open-circuit voltage value of the battery and means for correcting the change in the open-circuit voltage value are provided. [Selection] Figure 4",0
51286500,ANTISEED-AF,Reinforced concrete template beam combining angle iron bars with battens,"A reinforced concrete template beam combining angle iron bars with battens solves the problems that iron bar and batten combined beam is lower in strength and higher in cost. The technical scheme is that angle iron bars (single angle iron bar or double angle iron bars) and battens are combined and fixed into a whole by bolts to form the reinforced template beam. The reinforced template beam has the characteristics of high strength, light weight, cheap cost, low use cost, portability, high convenience, high shape stability, high construction quality, durability and the like.","Reinforced concrete template beam combining angle iron bars with battens A reinforced concrete template beam combining angle iron bars with battens solves the problems that iron bar and batten combined beam is lower in strength and higher in cost. The technical scheme is that angle iron bars (single angle iron bar or double angle iron bars) and battens are combined and fixed into a whole by bolts to form the reinforced template beam. The reinforced template beam has the characteristics of high strength, light weight, cheap cost, low use cost, portability, high convenience, high shape stability, high construction quality, durability and the like.",0
48959378,SEED,Construct and application thereof,"The invention relates to a construct and an application thereof. The construct comprises a first nucleic acid molecule which has a nucleotide sequence shown in SEQ ID NO:1 and a second nucleic acid molecule which has a nucleotide sequence shown in SEQ ID NO: 2. The homologous nucleotide sequences containing subsequences shown in SEQ ID NO:1-2 inside two side wings of a #2 exon of an IGF1 (Insulin-like Growth Factor 1) gene can be guided into an animal cell by means of the construct, so that the IGF1 gene in the animal cell is knocked out through homologous recombination so as to effectively interfere the path of the animal growth axis, further to inhibit growth of animals, and therefore, the body type of the animals is smaller than the body types of wild animals.","Construct and application thereof The invention relates to a construct and an application thereof. The construct comprises a first nucleic acid molecule which has a nucleotide sequence shown in SEQ ID NO:1 and a second nucleic acid molecule which has a nucleotide sequence shown in SEQ ID NO: 2. The homologous nucleotide sequences containing subsequences shown in SEQ ID NO:1-2 inside two side wings of a #2 exon of an IGF1 (Insulin-like Growth Factor 1) gene can be guided into an animal cell by means of the construct, so that the IGF1 gene in the animal cell is knocked out through homologous recombination so as to effectively interfere the path of the animal growth axis, further to inhibit growth of animals, and therefore, the body type of the animals is smaller than the body types of wild animals.",1
62082083,ANTISEED-manual,Probe set for detecting multi drug resistant mycobacterium tuberculosis and detecting method using the same,"The present invention relates to a probe set for detecting multi-drug resistant tuberculosis bacilli and to a kit for detecting multi-drug resistant tuberculosis bacilli using the same. The present invention also relates to a method for detecting the multi-drug resistant tuberculosis bacilli using a probe set for detecting the multi-drug resistant tuberculosis bacilli. According to the probe set for detecting the multi-drug resistant tuberculosis bacilli and a simultaneous diagnosis method of the multi-drug resistant tuberculosis bacilli using the probe set for detecting the multi-drug resistant tuberculosis bacilli, it is possible to detect the multi-drug resistant tuberculosis bacilli rapidly and accurately with high sensitivity by using three simple steps. In addition, a plurality of multi-drug resistant tuberculosis bacilli can be diagnosed simultaneously and many mutations in a highly polymorphic region of a multi-drug resistant tuberculosis bacilli gene can be detected, and thus the probe set of the present invention can be used in various fields such as public health basic data and early screening systems of samples containing the multi-drug resistant tuberculosis bacilli.","Probe set for detecting multi drug resistant mycobacterium tuberculosis and detecting method using the same The present invention relates to a probe set for detecting multi-drug resistant tuberculosis bacilli and to a kit for detecting multi-drug resistant tuberculosis bacilli using the same. The present invention also relates to a method for detecting the multi-drug resistant tuberculosis bacilli using a probe set for detecting the multi-drug resistant tuberculosis bacilli. According to the probe set for detecting the multi-drug resistant tuberculosis bacilli and a simultaneous diagnosis method of the multi-drug resistant tuberculosis bacilli using the probe set for detecting the multi-drug resistant tuberculosis bacilli, it is possible to detect the multi-drug resistant tuberculosis bacilli rapidly and accurately with high sensitivity by using three simple steps. In addition, a plurality of multi-drug resistant tuberculosis bacilli can be diagnosed simultaneously and many mutations in a highly polymorphic region of a multi-drug resistant tuberculosis bacilli gene can be detected, and thus the probe set of the present invention can be used in various fields such as public health basic data and early screening systems of samples containing the multi-drug resistant tuberculosis bacilli.",0
55678477,SEED,Method for CRISPR-Cas9 specific knockout of pig GGTA1 gene and sgRNA for specific targeted GGTA1 gene,"The invention discloses a method for CRISPR-Cas9 specific knockout of a pig GGTA1 gene and sgRNA for a specific targeted GGTA1 gene. The target sequence of the sgRNA for the specific targeted GGTA1 gene on the GGTA1 gene is in accordance with the sequence arrangement rule of 5&#39;-N(20)NGG-3&#39;, wherein N(20) represents 20 continuous bases, and each N represents A or T ot C or G; the target sequence on the GGTA1 gene is positioned at a junction of 5 exon coding areas and/or adjacent introns of the N-end of the GGTA1 gene; and the target sequence on the GGTA1 gene is unique. According to the method for CRISPR-Cas9 specific knockout of the pig GGTA1 gene via sgRNA, specific knockout of the pig GGTA1 gene can be rapidly and accurately realized with high efficiency, and the problems of long period and high cost for constructing the knockout of the pig GGTA1 gene can be effectively solved.","Method for CRISPR-Cas9 specific knockout of pig GGTA1 gene and sgRNA for specific targeted GGTA1 gene The invention discloses a method for CRISPR-Cas9 specific knockout of a pig GGTA1 gene and sgRNA for a specific targeted GGTA1 gene. The target sequence of the sgRNA for the specific targeted GGTA1 gene on the GGTA1 gene is in accordance with the sequence arrangement rule of 5&#39;-N(20)NGG-3&#39;, wherein N(20) represents 20 continuous bases, and each N represents A or T ot C or G; the target sequence on the GGTA1 gene is positioned at a junction of 5 exon coding areas and/or adjacent introns of the N-end of the GGTA1 gene; and the target sequence on the GGTA1 gene is unique. According to the method for CRISPR-Cas9 specific knockout of the pig GGTA1 gene via sgRNA, specific knockout of the pig GGTA1 gene can be rapidly and accurately realized with high efficiency, and the problems of long period and high cost for constructing the knockout of the pig GGTA1 gene can be effectively solved.",1
40831142,ANTISEED-AF,Unpowered discharge device,"The utility model discloses a powerless discharge device which comprises a main dividing cone and an auxiliary dividing cone; the main dividing cone is arranged in a material falling cone hopper at the lower part of a vertical container by a pole support; the center of the main dividing cone is overlapped with the material falling cone hopper; the distance between the surrounding edge thereof and the inner surface of the material falling cone hopper is larger than the smallest cut size needed by the gravity circulation of materials; at least one circle of auxiliary dividing cone is arranged between the main dividing cone and the material falling cone hopper; the auxiliary dividing cone is arranged in the material falling cone hopper at the lower part of the vertical container by the pole support; and the distance between the surrounding edge of the one circle of auxiliary dividing cone and the inner surface of the neighboring material falling cone hopper, the outer surface of the main dividing cone or the outer surface of another circle of auxiliary dividing cone is larger than the smallest cut size needed by the gravity circulation of materials; the lower end of the material falling cone hopper is provided with a flux adjusting valve. The utility model is free of being driven by a power, saves energies, has a simple structure, saves materials, is easy to be processed, is reliable to be mounted and used, and has excellent economic benefits.","Unpowered discharge device The utility model discloses a powerless discharge device which comprises a main dividing cone and an auxiliary dividing cone; the main dividing cone is arranged in a material falling cone hopper at the lower part of a vertical container by a pole support; the center of the main dividing cone is overlapped with the material falling cone hopper; the distance between the surrounding edge thereof and the inner surface of the material falling cone hopper is larger than the smallest cut size needed by the gravity circulation of materials; at least one circle of auxiliary dividing cone is arranged between the main dividing cone and the material falling cone hopper; the auxiliary dividing cone is arranged in the material falling cone hopper at the lower part of the vertical container by the pole support; and the distance between the surrounding edge of the one circle of auxiliary dividing cone and the inner surface of the neighboring material falling cone hopper, the outer surface of the main dividing cone or the outer surface of another circle of auxiliary dividing cone is larger than the smallest cut size needed by the gravity circulation of materials; the lower end of the material falling cone hopper is provided with a flux adjusting valve. The utility model is free of being driven by a power, saves energies, has a simple structure, saves materials, is easy to be processed, is reliable to be mounted and used, and has excellent economic benefits.",0
58324743,ANTISEED-manual,A kind of smell sensor device for automobile,"The present invention provides a kind of smell sensor device for automobile, it is characterized in that including housing, processing module, smell sensors array, power interface, signaling interface and shield, the smell sensors array is located on the housing, its back side is connected with the processing module, the processing module is connected with the power interface and signaling interface, the shield cover on the housing, is provided with the deep bead of inclination on the inside of the shield.Beneficial effects of the present invention are：Install additional on housing, deep bead can change the air flow at smell sensors array, increase the time of contact of air and smell sensors array, it is ensured that the accuracy of detection.Lithium battery is installed in processing module, is that processing module is powered, it is ensured that when automobile is inoperative, the data in memory module will not be lost.","A kind of smell sensor device for automobile The present invention provides a kind of smell sensor device for automobile, it is characterized in that including housing, processing module, smell sensors array, power interface, signaling interface and shield, the smell sensors array is located on the housing, its back side is connected with the processing module, the processing module is connected with the power interface and signaling interface, the shield cover on the housing, is provided with the deep bead of inclination on the inside of the shield.Beneficial effects of the present invention are：Install additional on housing, deep bead can change the air flow at smell sensors array, increase the time of contact of air and smell sensors array, it is ensured that the accuracy of detection.Lithium battery is installed in processing module, is that processing module is powered, it is ensured that when automobile is inoperative, the data in memory module will not be lost.",0
57128245,SEED,Coexpression of cas9 and trex2 for targeted mutagenesis,"A composition used in targeted mutagenesis is provided, which includes a first expression cassette comprising a nucleotide sequence which encodes a CAS9 endonuclease; a second expression cassette comprising a nucleotide sequence which encodes a guide RNA sequence, wherein the guide RNA sequence is complementary to a target genome nucleotide sequence in a cell; and a third expression cassette comprising a nucleotide sequence which encodes a Trex2 exonuclease (Trex2) gene. The first, second, and third expression cassettes may be a part or a portion of one or more expression vectors.","Coexpression of cas9 and trex2 for targeted mutagenesis A composition used in targeted mutagenesis is provided, which includes a first expression cassette comprising a nucleotide sequence which encodes a CAS9 endonuclease; a second expression cassette comprising a nucleotide sequence which encodes a guide RNA sequence, wherein the guide RNA sequence is complementary to a target genome nucleotide sequence in a cell; and a third expression cassette comprising a nucleotide sequence which encodes a Trex2 exonuclease (Trex2) gene. The first, second, and third expression cassettes may be a part or a portion of one or more expression vectors.",1
64561877,ANTISEED-manual,Method for constructing GBS library having uniform size,"The present invention relates to a method for building up a genotyping-by-sequencing (GBS) library in uniform size. More specifically, the present invention relates to a method for building up a GBS library at an optimal size for GBS analysis by controlling a time of treating restriction enzymes for genomic DNA cleavage and condition of an amplification reaction for the library production. Using the method of the present invention, the efficiency in the GBS analysis can be increased.","Method for constructing GBS library having uniform size The present invention relates to a method for building up a genotyping-by-sequencing (GBS) library in uniform size. More specifically, the present invention relates to a method for building up a GBS library at an optimal size for GBS analysis by controlling a time of treating restriction enzymes for genomic DNA cleavage and condition of an amplification reaction for the library production. Using the method of the present invention, the efficiency in the GBS analysis can be increased.",0
56014526,ANTISEED-manual,Compositions and methods for treating endometriosis,"Provided herein are methods of treating and/or preventing endometriosis or symptom thereof, assays for diagnosing/prognosing endometriosis, compositions and formulations for treating and/or preventing endometriosis or symptom thereof, and populations of endometiotic cells, including life-extended populations of cells.","Compositions and methods for treating endometriosis Provided herein are methods of treating and/or preventing endometriosis or symptom thereof, assays for diagnosing/prognosing endometriosis, compositions and formulations for treating and/or preventing endometriosis or symptom thereof, and populations of endometiotic cells, including life-extended populations of cells.",0
