family_id,expansion_level,title,abstract,text,label
39650915,ANTISEED-AF,Self-loading grenade launcher,"The invention relates to a self-loading grenade launcher   a cartridge belt feeder which preferably conveys a cartridge in the horizontal direction to a cartridge chamber by means of pawls engaging in the cartridge belt, the pawls being supported by two sliders arranged in a hinged feeder cover, running in opposite directions and being projecting downwards,   - A ground closure, which runs from a release position by the spring force of one, preferably two closing springs forward along a path of movement against the chamber and is adapted to push the cartridge funded by the pawls from the cartridge belt in the cartridge chamber in this flow and after their Ignition by the resulting recoil to cover the path of movement in a return and thereby tension the closing spring (s),   a control connected to the grounding closure and the sliders, which converts the forward and backward flow of the mass closure into the transverse movement of the sliders,   - An ignition device with a firing pin, which - preferably by a striking spring - stretched and held in a stretched state by a lock, the lock is released and the cartridge is ignited,   - before the mass closure has finished its supply, but only after the cartridge is inserted far enough into the cartridge chamber to withstand the gas pressure of the launch, and   - ...","Self-loading grenade launcher The invention relates to a self-loading grenade launcher a cartridge belt feeder which preferably conveys a cartridge in the horizontal direction to a cartridge chamber by means of pawls engaging in the cartridge belt, the pawls being supported by two sliders arranged in a hinged feeder cover, running in opposite directions and being projecting downwards, - A ground closure, which runs from a release position by the spring force of one, preferably two closing springs forward along a path of movement against the chamber and is adapted to push the cartridge funded by the pawls from the cartridge belt in the cartridge chamber in this flow and after their Ignition by the resulting recoil to cover the path of movement in a return and thereby tension the closing spring (s), a control connected to the grounding closure and the sliders, which converts the forward and backward flow of the mass closure into the transverse movement of the sliders, - An ignition device with a firing pin, which - preferably by a striking spring - stretched and held in a stretched state by a lock, the lock is released and the cartridge is ignited, - before the mass closure has finished its supply, but only after the cartridge is inserted far enough into the cartridge chamber to withstand the gas pressure of the launch, and - ...",0
73745906,SEED,Updating high definition maps based on lane closure and lane opening,"A computer-implemented method may comprise: receiving sensor data from a sensor of an autonomous vehicle; determining a presence of a lane closure object located on a lane element; determining a change of the lane closure object, selected from the presence of the lane closure object or absence of the lane closure object on the lane element; generating a change candidate based on the change in the lane closure object; obtaining a plurality of the change candidates during a time period or the autonomous vehicle being on a preceding lane element on the route; analyzing the plurality of change candidates for the change being the presence of the lane closure object or the absence of the lane closure object on the lane element; generating a final change candidate based on the change; and providing the final change candidate for updating a high definition map of the route having the lane element.","Updating high definition maps based on lane closure and lane opening A computer-implemented method may comprise: receiving sensor data from a sensor of an autonomous vehicle; determining a presence of a lane closure object located on a lane element; determining a change of the lane closure object, selected from the presence of the lane closure object or absence of the lane closure object on the lane element; generating a change candidate based on the change in the lane closure object; obtaining a plurality of the change candidates during a time period or the autonomous vehicle being on a preceding lane element on the route; analyzing the plurality of change candidates for the change being the presence of the lane closure object or the absence of the lane closure object on the lane element; generating a final change candidate based on the change; and providing the final change candidate for updating a high definition map of the route having the lane element.",1
63193736,SEED,A kind of pedestrian&#39;s recognition methods again based on distance centerization and projection vector study,"The present invention relates to pedestrian&#39;s weight identification technology field in computer vision, especially a kind of pedestrian&#39;s recognition methods again based on distance centerization and projection vector study includes the following steps：The division of step 1, pedestrian&#39;s training set and test set；Step 2, the feature for extracting pedestrian image, including color characteristic and textural characteristics；Step 3, the characteristic distance for calculating centralization；Pedestrian&#39;s weight identification model that step 4, structure are learnt based on iterative projection vector；Step 5 iteratively solves model using conjugate gradient method；Step 6, the different pedestrian&#39;s characteristic distances progress pedestrian calculated in test set identify again, the over-fitting situation brought due to class imbalance are efficiently solved, to improve the accuracy of identification that pedestrian identifies again；Patent of the present invention can be very good to improve training speed and have good inhibiting effect to noise.Therefore the present invention to the posture of pedestrian, illumination variation and blocks and all has good robustness.","A kind of pedestrian&#39;s recognition methods again based on distance centerization and projection vector study The present invention relates to pedestrian&#39;s weight identification technology field in computer vision, especially a kind of pedestrian&#39;s recognition methods again based on distance centerization and projection vector study includes the following steps：The division of step 1, pedestrian&#39;s training set and test set；Step 2, the feature for extracting pedestrian image, including color characteristic and textural characteristics；Step 3, the characteristic distance for calculating centralization；Pedestrian&#39;s weight identification model that step 4, structure are learnt based on iterative projection vector；Step 5 iteratively solves model using conjugate gradient method；Step 6, the different pedestrian&#39;s characteristic distances progress pedestrian calculated in test set identify again, the over-fitting situation brought due to class imbalance are efficiently solved, to improve the accuracy of identification that pedestrian identifies again；Patent of the present invention can be very good to improve training speed and have good inhibiting effect to noise.Therefore the present invention to the posture of pedestrian, illumination variation and blocks and all has good robustness.",1
43702485,ANTISEED-manual,Do impact absorption chapter,"The present invention relates to a shock absorbing device installed in the junction of the pedestrian crossing of the motorway, the entrance of the tunnel or underground roadway, the pier, the bridge column, as well as the highway junction. 
     The present invention constitutes a shock absorber having multiple shock absorbing functions and a driving return function. When a collision of a vehicle occurs in front of the shock absorbing device, the impact energy according to the collision is determined by shear stress and frictional force. By absorbing air quickly, the vehicle stops quickly and prevents secondary traffic accidents. It also minimizes the impact to the driver and passengers at the same time as the collision. The present invention provides a shock absorbing device for quickly returning the vehicle to the original driving lane to prevent secondary traffic accidents due to lane departure.","Do impact absorption chapter The present invention relates to a shock absorbing device installed in the junction of the pedestrian crossing of the motorway, the entrance of the tunnel or underground roadway, the pier, the bridge column, as well as the highway junction. The present invention constitutes a shock absorber having multiple shock absorbing functions and a driving return function. When a collision of a vehicle occurs in front of the shock absorbing device, the impact energy according to the collision is determined by shear stress and frictional force. By absorbing air quickly, the vehicle stops quickly and prevents secondary traffic accidents. It also minimizes the impact to the driver and passengers at the same time as the collision. The present invention provides a shock absorbing device for quickly returning the vehicle to the original driving lane to prevent secondary traffic accidents due to lane departure.",0
43983947,ANTISEED-AF,Method for coating components,"A method for coating workpieces (10), preferably in sheet form, which preferably consist at least in certain portions of wood, wood-based materials, plastic or the like, with the following method steps: providing a workpiece (10) having at least one workpiece surface (12), in which the workpiece surface (12) is improved by applying at least a first curable liquid to the workpiece surface (12) and at least partially curing the first liquid (16); exposing the workpiece (10) to energy, at least on the workpiece surface (12) and/or a coating (14) that is intended to be applied to the workpiece surface (12); and applying the coating (14), in particular of an edge (14), to the liquid-coated workpiece surface (12) and preferably pressing the edge (14) onto the liquid-coated workpiece surface (12).","Method for coating components A method for coating workpieces (10), preferably in sheet form, which preferably consist at least in certain portions of wood, wood-based materials, plastic or the like, with the following method steps: providing a workpiece (10) having at least one workpiece surface (12), in which the workpiece surface (12) is improved by applying at least a first curable liquid to the workpiece surface (12) and at least partially curing the first liquid (16); exposing the workpiece (10) to energy, at least on the workpiece surface (12) and/or a coating (14) that is intended to be applied to the workpiece surface (12); and applying the coating (14), in particular of an edge (14), to the liquid-coated workpiece surface (12) and preferably pressing the edge (14) onto the liquid-coated workpiece surface (12).",0
39672113,ANTISEED-AF,Document camera,"A document camera includes a base, a first arm, a second arm, and a camera head assembly. The base includes control electronics. The first arm is connected at a first end to a side of the base utilizing a first hinge. The second arm is connected at a first end to a second end of the first arm utilizing the second hinge. The camera head assembly is connected at a first end to a second end of the second arm utilizing the third hinge. The camera head assembly includes a lens adjuster and an imaging sensor and movement of the lens adjuster changes an orientation of the imaging sensor. The first side of the first arm is connected to a first side of the base and a second side of the first arm is connected to the second hinge.","Document camera A document camera includes a base, a first arm, a second arm, and a camera head assembly. The base includes control electronics. The first arm is connected at a first end to a side of the base utilizing a first hinge. The second arm is connected at a first end to a second end of the first arm utilizing the second hinge. The camera head assembly is connected at a first end to a second end of the second arm utilizing the third hinge. The camera head assembly includes a lens adjuster and an imaging sensor and movement of the lens adjuster changes an orientation of the imaging sensor. The first side of the first arm is connected to a first side of the base and a second side of the first arm is connected to the second hinge.",0
58777660,SEED,Detecting visual information corresponding to an animal,"A system for detecting an animal in a vicinity of a vehicle is disclosed. The system includes at least one processor programmed to receive, from an image capture device, at least one image of the vicinity of the vehicle; analyze the at least one image using a truncated animal appearance template to detect visual information suspected to be associated with an animal, wherein the truncated animal appearance template corresponds to a portion of a body and one or more limbs of a suspected animal; and initiate a vehicle response based on the detected visual information of the suspected animal in the at least one image.","Detecting visual information corresponding to an animal A system for detecting an animal in a vicinity of a vehicle is disclosed. The system includes at least one processor programmed to receive, from an image capture device, at least one image of the vicinity of the vehicle; analyze the at least one image using a truncated animal appearance template to detect visual information suspected to be associated with an animal, wherein the truncated animal appearance template corresponds to a portion of a body and one or more limbs of a suspected animal; and initiate a vehicle response based on the detected visual information of the suspected animal in the at least one image.",1
63582101,ANTISEED-manual,Systems and methods for surveillance of a vehicle using camera images,"System, methods, and other embodiments described herein relate to surveillance of a vehicle. In one embodiment, a method includes, in response to detecting a surveillance event associated with the vehicle, collecting information from one or more sensors of the vehicle about the surveillance event. The method includes classifying the information according to a security profile to identify a threat type and a threat level of the surveillance event. The method includes controlling the vehicle to provide a response to the surveillance event according to the threat type and the threat level.","Systems and methods for surveillance of a vehicle using camera images System, methods, and other embodiments described herein relate to surveillance of a vehicle. In one embodiment, a method includes, in response to detecting a surveillance event associated with the vehicle, collecting information from one or more sensors of the vehicle about the surveillance event. The method includes classifying the information according to a security profile to identify a threat type and a threat level of the surveillance event. The method includes controlling the vehicle to provide a response to the surveillance event according to the threat type and the threat level.",0
58778366,SEED,Systems and methods for improving fixed access point coverage using vehicle route information in a network of moving things,"Communication network architectures, systems and methods for supporting a network of mobile nodes. As non-limiting examples, various aspects of this disclosure provide systems and methods for adapting fixed access point coverage and/or power input/output in a network of moving things that may include autonomous vehicles.","Systems and methods for improving fixed access point coverage using vehicle route information in a network of moving things Communication network architectures, systems and methods for supporting a network of mobile nodes. As non-limiting examples, various aspects of this disclosure provide systems and methods for adapting fixed access point coverage and/or power input/output in a network of moving things that may include autonomous vehicles.",1
14979595,ANTISEED-AF,"Terminal management method, host computer and front end processor therefor","(57) [Summary] [Purpose] Managing terminal devices easily and efficiently,   It is an object of the present invention to improve the performance of a communication system and to make a message transmission process in a front-end processor efficient and convenient. [Configuration] Terminal management unit 12 of the front-end processor,   13 notifies the host computers 1 to 3 of the terminal information about the terminal devices 14 to 17 that have logged in to itself and its own front end processor machine number, and the subordinate management unit 4 to 4 of the host computer.   6 holds these in the subordinate information tables 7 to 9 and refers to the held contents when communicating with the terminal device. In addition, the front-end processor inquires about the load status of the host computer prior to the notification of the terminal information, changes the transmission order of the processing-waiting message sequence based on the priority of each message, and partially deletes it. , It has functions such as changing the destination of a waiting message to an alternative destination.","Terminal management method, host computer and front end processor therefor (57) [Summary] [Purpose] Managing terminal devices easily and efficiently, It is an object of the present invention to improve the performance of a communication system and to make a message transmission process in a front-end processor efficient and convenient. [Configuration] Terminal management unit 12 of the front-end processor, 13 notifies the host computers 1 to 3 of the terminal information about the terminal devices 14 to 17 that have logged in to itself and its own front end processor machine number, and the subordinate management unit 4 to 4 of the host computer. 6 holds these in the subordinate information tables 7 to 9 and refers to the held contents when communicating with the terminal device. In addition, the front-end processor inquires about the load status of the host computer prior to the notification of the terminal information, changes the transmission order of the processing-waiting message sequence based on the priority of each message, and partially deletes it. , It has functions such as changing the destination of a waiting message to an alternative destination.",0
64687903,ANTISEED-manual,A kind of high-precision underground navigation map building system and construction method,"The present invention relates to a kind of high-precision underground navigation map building system and construction methods, based on including underground GIS-Geographic Information System, essential safe type model building device, and it is laid in system designed by each essential safe type ULTRA-WIDEBAND RADAR UWB anchor node in each tunnel in underground, further design introduces construction method, entire design being capable of rapid build high-precision underground navigation map, and dynamic updates environmental model function, and by GIS-Geographic Information System under modeling result input well, building can be underground autonomous vehicle, the multi-level cartographic model of auxiliary positioning and path planning is provided.","A kind of high-precision underground navigation map building system and construction method The present invention relates to a kind of high-precision underground navigation map building system and construction methods, based on including underground GIS-Geographic Information System, essential safe type model building device, and it is laid in system designed by each essential safe type ULTRA-WIDEBAND RADAR UWB anchor node in each tunnel in underground, further design introduces construction method, entire design being capable of rapid build high-precision underground navigation map, and dynamic updates environmental model function, and by GIS-Geographic Information System under modeling result input well, building can be underground autonomous vehicle, the multi-level cartographic model of auxiliary positioning and path planning is provided.",0
50098724,SEED,Driver assistant system using influence mapping for conflict avoidance path determination,"A vehicular control system for a vehicle includes a plurality of sensors. Responsive to data processing, the vehicular control system determines respective speeds of the determined vehicles and respective directions of travel of the determined vehicles, and determines respective influence values for the determined vehicles based on determined potential hazards to the equipped vehicle presented by the respective determined vehicles. The determined respective influence value for each determined vehicle is weighted according to direction and/or magnitude of a speed vector of that determined vehicle. The weighted determined respective influence values for the determined vehicles are ranked according to their hazard potential. A path of travel is selected from the plurality of determined paths responsive at least in part to the rankings of the weighted determined respective influence values. The system at least in part controls vehicle steering to guide the equipped vehicle along the selected path of travel.","Driver assistant system using influence mapping for conflict avoidance path determination A vehicular control system for a vehicle includes a plurality of sensors. Responsive to data processing, the vehicular control system determines respective speeds of the determined vehicles and respective directions of travel of the determined vehicles, and determines respective influence values for the determined vehicles based on determined potential hazards to the equipped vehicle presented by the respective determined vehicles. The determined respective influence value for each determined vehicle is weighted according to direction and/or magnitude of a speed vector of that determined vehicle. The weighted determined respective influence values for the determined vehicles are ranked according to their hazard potential. A path of travel is selected from the plurality of determined paths responsive at least in part to the rankings of the weighted determined respective influence values. The system at least in part controls vehicle steering to guide the equipped vehicle along the selected path of travel.",1
63793895,ANTISEED-manual,Multirotor unmanned aerial vehicle,"A utility model of a multi-rotor unmanned aerial vehicle (UAV) relates to aviation technology, more specifically, to remotely controlled small-sized unmanned aerial vehicles of vertical take-off and landing, which are highly maneuverable and can be used to monitor the surface of the earth, as well as to collect, accumulate and transmit data and / or communication. The proposed design allows UAVs to be controlled in six degrees of freedom, which is ensured by an independent change in the angle of rotation of each of the four holders with a propeller within ± 60 °. Electronic avionics allow UAVs to fly in the city or in the presence of obstacles, as well as to make a group flight, as per a given the program in autopilot mode, and with manual control. The presence of a multi-channel switch of electronic equipment allows you to adjust its energy supply during the flight mission to reduce energy consumption. 4 s.p. f-ly, 3 ill.","Multirotor unmanned aerial vehicle A utility model of a multi-rotor unmanned aerial vehicle (UAV) relates to aviation technology, more specifically, to remotely controlled small-sized unmanned aerial vehicles of vertical take-off and landing, which are highly maneuverable and can be used to monitor the surface of the earth, as well as to collect, accumulate and transmit data and / or communication. The proposed design allows UAVs to be controlled in six degrees of freedom, which is ensured by an independent change in the angle of rotation of each of the four holders with a propeller within ± 60 °. Electronic avionics allow UAVs to fly in the city or in the presence of obstacles, as well as to make a group flight, as per a given the program in autopilot mode, and with manual control. The presence of a multi-channel switch of electronic equipment allows you to adjust its energy supply during the flight mission to reduce energy consumption. 4 s.p. f-ly, 3 ill.",0
51686401,ANTISEED-manual,Information shared between a vehicle and user devices,Methods and systems for a vehicle system that include configuring a vehicle based upon information from devices accessed by a user. The vehicle system may include a vehicle and a configuration unit. The information may be based on a search performed by a user. The information accessed or generated by the user may be automatically sent to the vehicle for configuration of the vehicle.,Information shared between a vehicle and user devices Methods and systems for a vehicle system that include configuring a vehicle based upon information from devices accessed by a user. The vehicle system may include a vehicle and a configuration unit. The information may be based on a search performed by a user. The information accessed or generated by the user may be automatically sent to the vehicle for configuration of the vehicle.,0
